country,variant,freq,year,meanageforchildbearing
428,estimates,5yearly,1950,28.191
428,estimates,5yearly,1955,28.191
428,estimates,5yearly,1960,27.784
428,estimates,5yearly,1965,27.214
428,estimates,5yearly,1970,26.879
428,estimates,5yearly,1975,26.364
428,estimates,5yearly,1980,26.019
428,estimates,5yearly,1985,25.99
428,estimates,5yearly,1990,25.584
428,estimates,5yearly,1995,26.496
428,estimates,5yearly,2000,27.609
428,estimates,5yearly,2005,28.444
428,estimates,5yearly,2010,29.386
428,medium_variant,5yearly,2015,30.178
428,medium_variant,5yearly,2020,30.739
428,medium_variant,5yearly,2025,31.077
428,medium_variant,5yearly,2030,31.271
428,medium_variant,5yearly,2035,31.382
428,medium_variant,5yearly,2040,31.445
428,medium_variant,5yearly,2045,31.476
428,medium_variant,5yearly,2050,31.485
428,medium_variant,5yearly,2055,31.485
428,medium_variant,5yearly,2060,31.485
428,medium_variant,5yearly,2065,31.485
428,medium_variant,5yearly,2070,31.485
428,medium_variant,5yearly,2075,31.485
428,medium_variant,5yearly,2080,31.485
428,medium_variant,5yearly,2085,31.485
428,medium_variant,5yearly,2090,31.485
428,medium_variant,5yearly,2095,31.485
428,estimates,5yearly,Regi,Latvia
428,medium_variant,5yearly,Regi,Latvia
