country,variant,freq,year,meanageforchildbearing
732,estimates,5yearly,1950,29.221
732,estimates,5yearly,1955,29.221
732,estimates,5yearly,1960,29.221
732,estimates,5yearly,1965,29.221
732,estimates,5yearly,1970,29.586
732,estimates,5yearly,1975,29.864
732,estimates,5yearly,1980,30.101
732,estimates,5yearly,1985,30.191
732,estimates,5yearly,1990,30.208
732,estimates,5yearly,1995,30.397
732,estimates,5yearly,2000,30.574
732,estimates,5yearly,2005,30.732
732,estimates,5yearly,2010,30.873
732,medium_variant,5yearly,2015,30.994
732,medium_variant,5yearly,2020,31.075
732,medium_variant,5yearly,2025,31.122
732,medium_variant,5yearly,2030,31.144
732,medium_variant,5yearly,2035,31.145
732,medium_variant,5yearly,2040,31.134
732,medium_variant,5yearly,2045,31.112
732,medium_variant,5yearly,2050,31.085
732,medium_variant,5yearly,2055,31.057
732,medium_variant,5yearly,2060,31.027
732,medium_variant,5yearly,2065,30.999
732,medium_variant,5yearly,2070,30.973
732,medium_variant,5yearly,2075,30.95
732,medium_variant,5yearly,2080,30.929
732,medium_variant,5yearly,2085,30.91
732,medium_variant,5yearly,2090,30.893
732,medium_variant,5yearly,2095,30.878
