country,variant,freq,year,meanageforchildbearing
882,estimates,5yearly,1950,30.27
882,estimates,5yearly,1955,30.27
882,estimates,5yearly,1960,30.27
882,estimates,5yearly,1965,30.399
882,estimates,5yearly,1970,30.346
882,estimates,5yearly,1975,30.567
882,estimates,5yearly,1980,30.789
882,estimates,5yearly,1985,31.01
882,estimates,5yearly,1990,31.231
882,estimates,5yearly,1995,29.798
882,estimates,5yearly,2000,29.999
882,estimates,5yearly,2005,30.143
882,estimates,5yearly,2010,30.229
882,medium_variant,5yearly,2015,30.332
882,medium_variant,5yearly,2020,30.42
882,medium_variant,5yearly,2025,30.498
882,medium_variant,5yearly,2030,30.564
882,medium_variant,5yearly,2035,30.622
882,medium_variant,5yearly,2040,30.671
882,medium_variant,5yearly,2045,30.711
882,medium_variant,5yearly,2050,30.745
882,medium_variant,5yearly,2055,30.773
882,medium_variant,5yearly,2060,30.795
882,medium_variant,5yearly,2065,30.812
882,medium_variant,5yearly,2070,30.824
882,medium_variant,5yearly,2075,30.832
882,medium_variant,5yearly,2080,30.835
882,medium_variant,5yearly,2085,30.835
882,medium_variant,5yearly,2090,30.832
882,medium_variant,5yearly,2095,30.826
882,estimates,5yearly,Regi,Samoa
882,medium_variant,5yearly,Regi,Samoa
