country,variant,freq,year,meanageforchildbearing
352,estimates,5yearly,1950,28.379
352,estimates,5yearly,1955,28.024
352,estimates,5yearly,1960,27.876
352,estimates,5yearly,1965,27.458
352,estimates,5yearly,1970,27.026
352,estimates,5yearly,1975,26.955
352,estimates,5yearly,1980,27.194
352,estimates,5yearly,1985,27.799
352,estimates,5yearly,1990,28.512
352,estimates,5yearly,1995,28.727
352,estimates,5yearly,2000,29.24
352,estimates,5yearly,2005,29.692
352,estimates,5yearly,2010,30.189
352,medium_variant,5yearly,2015,30.599
352,medium_variant,5yearly,2020,30.921
352,medium_variant,5yearly,2025,31.162
352,medium_variant,5yearly,2030,31.337
352,medium_variant,5yearly,2035,31.459
352,medium_variant,5yearly,2040,31.54
352,medium_variant,5yearly,2045,31.586
352,medium_variant,5yearly,2050,31.607
352,medium_variant,5yearly,2055,31.607
352,medium_variant,5yearly,2060,31.594
352,medium_variant,5yearly,2065,31.572
352,medium_variant,5yearly,2070,31.546
352,medium_variant,5yearly,2075,31.516
352,medium_variant,5yearly,2080,31.483
352,medium_variant,5yearly,2085,31.451
352,medium_variant,5yearly,2090,31.42
352,medium_variant,5yearly,2095,31.392
