country,variant,freq,year,meanageforchildbearing
288,estimates,5yearly,1950,30.092
288,estimates,5yearly,1955,30.09
288,estimates,5yearly,1960,30.088
288,estimates,5yearly,1965,30.112
288,estimates,5yearly,1970,30.181
288,estimates,5yearly,1975,30.253
288,estimates,5yearly,1980,30.24
288,estimates,5yearly,1985,30.161
288,estimates,5yearly,1990,30.105
288,estimates,5yearly,1995,30.157
288,estimates,5yearly,2000,30.128
288,estimates,5yearly,2005,30.015
288,estimates,5yearly,2010,29.882
288,medium_variant,5yearly,2015,29.792
288,medium_variant,5yearly,2020,29.727
288,medium_variant,5yearly,2025,29.683
288,medium_variant,5yearly,2030,29.656
288,medium_variant,5yearly,2035,29.644
288,medium_variant,5yearly,2040,29.645
288,medium_variant,5yearly,2045,29.657
288,medium_variant,5yearly,2050,29.678
288,medium_variant,5yearly,2055,29.705
288,medium_variant,5yearly,2060,29.74
288,medium_variant,5yearly,2065,29.78
288,medium_variant,5yearly,2070,29.823
288,medium_variant,5yearly,2075,29.868
288,medium_variant,5yearly,2080,29.917
288,medium_variant,5yearly,2085,29.967
288,medium_variant,5yearly,2090,30.019
288,medium_variant,5yearly,2095,30.07
288,estimates,5yearly,Regi,Ghana
288,medium_variant,5yearly,Regi,Ghana
