country,variant,freq,year,meanageforchildbearing
96,estimates,5yearly,1950,28.877
96,estimates,5yearly,1955,28.877
96,estimates,5yearly,1960,28.877
96,estimates,5yearly,1965,28.877
96,estimates,5yearly,1970,29.004
96,estimates,5yearly,1975,29.131
96,estimates,5yearly,1980,29.147
96,estimates,5yearly,1985,29.189
96,estimates,5yearly,1990,29.16
96,estimates,5yearly,1995,29.806
96,estimates,5yearly,2000,29.553
96,estimates,5yearly,2005,29.59
96,estimates,5yearly,2010,30.1
96,medium_variant,5yearly,2015,30.303
96,medium_variant,5yearly,2020,30.465
96,medium_variant,5yearly,2025,30.545
96,medium_variant,5yearly,2030,30.597
96,medium_variant,5yearly,2035,30.631
96,medium_variant,5yearly,2040,30.652
96,medium_variant,5yearly,2045,30.666
96,medium_variant,5yearly,2050,30.674
96,medium_variant,5yearly,2055,30.678
96,medium_variant,5yearly,2060,30.679
96,medium_variant,5yearly,2065,30.678
96,medium_variant,5yearly,2070,30.677
96,medium_variant,5yearly,2075,30.676
96,medium_variant,5yearly,2080,30.675
96,medium_variant,5yearly,2085,30.674
96,medium_variant,5yearly,2090,30.673
96,medium_variant,5yearly,2095,30.673
