country,variant,freq,year,meanageforchildbearing
222,estimates,5yearly,1950,29.316
222,estimates,5yearly,1955,29.317
222,estimates,5yearly,1960,29.317
222,estimates,5yearly,1965,29.294
222,estimates,5yearly,1970,29.156
222,estimates,5yearly,1975,28.914
222,estimates,5yearly,1980,28.668
222,estimates,5yearly,1985,28.436
222,estimates,5yearly,1990,28.189
222,estimates,5yearly,1995,27.832
222,estimates,5yearly,2000,27.163
222,estimates,5yearly,2005,26.821
222,estimates,5yearly,2010,26.839
222,medium_variant,5yearly,2015,26.768
222,medium_variant,5yearly,2020,26.84
222,medium_variant,5yearly,2025,27.026
222,medium_variant,5yearly,2030,27.273
222,medium_variant,5yearly,2035,27.539
222,medium_variant,5yearly,2040,27.812
222,medium_variant,5yearly,2045,28.08
222,medium_variant,5yearly,2050,28.342
222,medium_variant,5yearly,2055,28.595
222,medium_variant,5yearly,2060,28.837
222,medium_variant,5yearly,2065,29.065
222,medium_variant,5yearly,2070,29.279
222,medium_variant,5yearly,2075,29.478
222,medium_variant,5yearly,2080,29.664
222,medium_variant,5yearly,2085,29.833
222,medium_variant,5yearly,2090,29.985
222,medium_variant,5yearly,2095,30.122
222,estimates,5yearly,Regi,El Salvador
222,medium_variant,5yearly,Regi,El Salvador
