country,variant,freq,year,meanageforchildbearing
608,estimates,5yearly,1950,30.703
608,estimates,5yearly,1955,30.703
608,estimates,5yearly,1960,30.704
608,estimates,5yearly,1965,30.703
608,estimates,5yearly,1970,30.704
608,estimates,5yearly,1975,30.443
608,estimates,5yearly,1980,30.162
608,estimates,5yearly,1985,29.869
608,estimates,5yearly,1990,29.392
608,estimates,5yearly,1995,29.175
608,estimates,5yearly,2000,28.944
608,estimates,5yearly,2005,28.809
608,estimates,5yearly,2010,28.917
608,medium_variant,5yearly,2015,28.903
608,medium_variant,5yearly,2020,28.903
608,medium_variant,5yearly,2025,28.918
608,medium_variant,5yearly,2030,28.947
608,medium_variant,5yearly,2035,28.994
608,medium_variant,5yearly,2040,29.054
608,medium_variant,5yearly,2045,29.127
608,medium_variant,5yearly,2050,29.212
608,medium_variant,5yearly,2055,29.304
608,medium_variant,5yearly,2060,29.402
608,medium_variant,5yearly,2065,29.503
608,medium_variant,5yearly,2070,29.607
608,medium_variant,5yearly,2075,29.71
608,medium_variant,5yearly,2080,29.81
608,medium_variant,5yearly,2085,29.906
608,medium_variant,5yearly,2090,29.998
608,medium_variant,5yearly,2095,30.083
