country,variant,freq,year,meanageforchildbearing
616,estimates,5yearly,1950,28.868
616,estimates,5yearly,1955,28.075
616,estimates,5yearly,1960,27.331
616,estimates,5yearly,1965,27.189
616,estimates,5yearly,1970,27.007
616,estimates,5yearly,1975,26.663
616,estimates,5yearly,1980,26.517
616,estimates,5yearly,1985,26.319
616,estimates,5yearly,1990,26.398
616,estimates,5yearly,1995,27.095
616,estimates,5yearly,2000,27.757
616,estimates,5yearly,2005,28.456
616,estimates,5yearly,2010,28.899
616,medium_variant,5yearly,2015,29.437
616,medium_variant,5yearly,2020,29.897
616,medium_variant,5yearly,2025,30.268
616,medium_variant,5yearly,2030,30.55
616,medium_variant,5yearly,2035,30.751
616,medium_variant,5yearly,2040,30.885
616,medium_variant,5yearly,2045,30.966
616,medium_variant,5yearly,2050,31.013
616,medium_variant,5yearly,2055,31.035
616,medium_variant,5yearly,2060,31.04
616,medium_variant,5yearly,2065,31.04
616,medium_variant,5yearly,2070,31.039
616,medium_variant,5yearly,2075,31.039
616,medium_variant,5yearly,2080,31.038
616,medium_variant,5yearly,2085,31.038
616,medium_variant,5yearly,2090,31.038
616,medium_variant,5yearly,2095,31.038
