country,variant,freq,year,meanageforchildbearing
454,estimates,5yearly,1950,29.713
454,estimates,5yearly,1955,29.713
454,estimates,5yearly,1960,29.713
454,estimates,5yearly,1965,29.713
454,estimates,5yearly,1970,29.713
454,estimates,5yearly,1975,29.713
454,estimates,5yearly,1980,29.713
454,estimates,5yearly,1985,29.713
454,estimates,5yearly,1990,29.659
454,estimates,5yearly,1995,29.104
454,estimates,5yearly,2000,29.104
454,estimates,5yearly,2005,28.986
454,estimates,5yearly,2010,28.341
454,medium_variant,5yearly,2015,28.037
454,medium_variant,5yearly,2020,27.795
454,medium_variant,5yearly,2025,27.61
454,medium_variant,5yearly,2030,27.475
454,medium_variant,5yearly,2035,27.385
454,medium_variant,5yearly,2040,27.336
454,medium_variant,5yearly,2045,27.325
454,medium_variant,5yearly,2050,27.35
454,medium_variant,5yearly,2055,27.405
454,medium_variant,5yearly,2060,27.49
454,medium_variant,5yearly,2065,27.601
454,medium_variant,5yearly,2070,27.736
454,medium_variant,5yearly,2075,27.891
454,medium_variant,5yearly,2080,28.063
454,medium_variant,5yearly,2085,28.249
454,medium_variant,5yearly,2090,28.445
454,medium_variant,5yearly,2095,28.649
454,estimates,5yearly,Regi,Malawi
454,medium_variant,5yearly,Regi,Malawi
