country,variant,freq,year,meanageforchildbearing
728,estimates,5yearly,1950,29.248
728,estimates,5yearly,1955,29.248
728,estimates,5yearly,1960,29.248
728,estimates,5yearly,1965,29.248
728,estimates,5yearly,1970,29.265
728,estimates,5yearly,1975,29.435
728,estimates,5yearly,1980,29.607
728,estimates,5yearly,1985,29.779
728,estimates,5yearly,1990,29.948
728,estimates,5yearly,1995,30.12
728,estimates,5yearly,2000,30.293
728,estimates,5yearly,2005,30.065
728,estimates,5yearly,2010,29.784
728,medium_variant,5yearly,2015,29.567
728,medium_variant,5yearly,2020,29.387
728,medium_variant,5yearly,2025,29.241
728,medium_variant,5yearly,2030,29.125
728,medium_variant,5yearly,2035,29.037
728,medium_variant,5yearly,2040,28.972
728,medium_variant,5yearly,2045,28.931
728,medium_variant,5yearly,2050,28.908
728,medium_variant,5yearly,2055,28.903
728,medium_variant,5yearly,2060,28.914
728,medium_variant,5yearly,2065,28.938
728,medium_variant,5yearly,2070,28.976
728,medium_variant,5yearly,2075,29.027
728,medium_variant,5yearly,2080,29.09
728,medium_variant,5yearly,2085,29.164
728,medium_variant,5yearly,2090,29.248
728,medium_variant,5yearly,2095,29.343
