country,variant,freq,year,meanageforchildbearing
4,estimates,5yearly,1950,29.835
4,estimates,5yearly,1955,29.835
4,estimates,5yearly,1960,29.835
4,estimates,5yearly,1965,29.835
4,estimates,5yearly,1970,29.835
4,estimates,5yearly,1975,29.871
4,estimates,5yearly,1980,29.904
4,estimates,5yearly,1985,29.917
4,estimates,5yearly,1990,29.884
4,estimates,5yearly,1995,29.779
4,estimates,5yearly,2000,29.582
4,estimates,5yearly,2005,29.362
4,estimates,5yearly,2010,29.218
4,medium_variant,5yearly,2015,29.092
4,medium_variant,5yearly,2020,29.008
4,medium_variant,5yearly,2025,28.959
4,medium_variant,5yearly,2030,28.94
4,medium_variant,5yearly,2035,28.947
4,medium_variant,5yearly,2040,28.978
4,medium_variant,5yearly,2045,29.029
4,medium_variant,5yearly,2050,29.095
4,medium_variant,5yearly,2055,29.176
4,medium_variant,5yearly,2060,29.266
4,medium_variant,5yearly,2065,29.362
4,medium_variant,5yearly,2070,29.462
4,medium_variant,5yearly,2075,29.564
4,medium_variant,5yearly,2080,29.666
4,medium_variant,5yearly,2085,29.767
4,medium_variant,5yearly,2090,29.864
4,medium_variant,5yearly,2095,29.958
