country,variant,freq,year,meanageforchildbearing
312,estimates,5yearly,1950,30.051
312,estimates,5yearly,1955,30.051
312,estimates,5yearly,1960,30.051
312,estimates,5yearly,1965,29.737
312,estimates,5yearly,1970,29.424
312,estimates,5yearly,1975,29.11
312,estimates,5yearly,1980,28.796
312,estimates,5yearly,1985,28.893
312,estimates,5yearly,1990,28.99
312,estimates,5yearly,1995,29.087
312,estimates,5yearly,2000,29.514
312,estimates,5yearly,2005,29.942
312,estimates,5yearly,2010,29.956
312,medium_variant,5yearly,2015,30.154
312,medium_variant,5yearly,2020,30.323
312,medium_variant,5yearly,2025,30.462
312,medium_variant,5yearly,2030,30.569
312,medium_variant,5yearly,2035,30.649
312,medium_variant,5yearly,2040,30.707
312,medium_variant,5yearly,2045,30.747
312,medium_variant,5yearly,2050,30.772
312,medium_variant,5yearly,2055,30.788
312,medium_variant,5yearly,2060,30.795
312,medium_variant,5yearly,2065,30.798
312,medium_variant,5yearly,2070,30.798
312,medium_variant,5yearly,2075,30.795
312,medium_variant,5yearly,2080,30.793
312,medium_variant,5yearly,2085,30.789
312,medium_variant,5yearly,2090,30.785
312,medium_variant,5yearly,2095,30.78
