country,variant,freq,year,meanageforchildbearing
192,estimates,5yearly,1950,28.093
192,estimates,5yearly,1955,27.786
192,estimates,5yearly,1960,27.509
192,estimates,5yearly,1965,27.208
192,estimates,5yearly,1970,26.571
192,estimates,5yearly,1975,24.847
192,estimates,5yearly,1980,24.89
192,estimates,5yearly,1985,24.89
192,estimates,5yearly,1990,25.236
192,estimates,5yearly,1995,25.178
192,estimates,5yearly,2000,26.235
192,estimates,5yearly,2005,26.323
192,estimates,5yearly,2010,26.36
192,medium_variant,5yearly,2015,26.872
192,medium_variant,5yearly,2020,28.025
192,medium_variant,5yearly,2025,28.549
192,medium_variant,5yearly,2030,28.915
192,medium_variant,5yearly,2035,29.201
192,medium_variant,5yearly,2040,29.424
192,medium_variant,5yearly,2045,29.608
192,medium_variant,5yearly,2050,29.764
192,medium_variant,5yearly,2055,29.899
192,medium_variant,5yearly,2060,30.016
192,medium_variant,5yearly,2065,30.118
192,medium_variant,5yearly,2070,30.208
192,medium_variant,5yearly,2075,30.287
192,medium_variant,5yearly,2080,30.358
192,medium_variant,5yearly,2085,30.419
192,medium_variant,5yearly,2090,30.472
192,medium_variant,5yearly,2095,30.519
192,estimates,5yearly,Regi,Cuba
192,medium_variant,5yearly,Regi,Cuba
