country,variant,freq,year,meanageforchildbearing
830,estimates,5yearly,1950,28.224
830,estimates,5yearly,1955,28.224
830,estimates,5yearly,1960,28.224
830,estimates,5yearly,1965,28.224
830,estimates,5yearly,1970,28.224
830,estimates,5yearly,1975,28.224
830,estimates,5yearly,1980,28.224
830,estimates,5yearly,1985,28.677
830,estimates,5yearly,1990,29.289
830,estimates,5yearly,1995,29.551
830,estimates,5yearly,2000,29.795
830,estimates,5yearly,2005,30.034
830,estimates,5yearly,2010,30.277
830,medium_variant,5yearly,2015,30.481
830,medium_variant,5yearly,2020,30.614
830,medium_variant,5yearly,2025,30.699
830,medium_variant,5yearly,2030,30.754
830,medium_variant,5yearly,2035,30.792
830,medium_variant,5yearly,2040,30.816
830,medium_variant,5yearly,2045,30.832
830,medium_variant,5yearly,2050,30.84
830,medium_variant,5yearly,2055,30.844
830,medium_variant,5yearly,2060,30.844
830,medium_variant,5yearly,2065,30.844
830,medium_variant,5yearly,2070,30.844
830,medium_variant,5yearly,2075,30.844
830,medium_variant,5yearly,2080,30.844
830,medium_variant,5yearly,2085,30.844
830,medium_variant,5yearly,2090,30.844
830,medium_variant,5yearly,2095,30.844
