country,variant,freq,year,meanageforchildbearing
417,estimates,5yearly,1950,30.515
417,estimates,5yearly,1955,30.306
417,estimates,5yearly,1960,30.131
417,estimates,5yearly,1965,29.893
417,estimates,5yearly,1970,29.518
417,estimates,5yearly,1975,28.963
417,estimates,5yearly,1980,28.343
417,estimates,5yearly,1985,27.71
417,estimates,5yearly,1990,26.949
417,estimates,5yearly,1995,26.903
417,estimates,5yearly,2000,27.67
417,estimates,5yearly,2005,28.132
417,estimates,5yearly,2010,28.032
417,medium_variant,5yearly,2015,28.221
417,medium_variant,5yearly,2020,28.413
417,medium_variant,5yearly,2025,28.604
417,medium_variant,5yearly,2030,28.795
417,medium_variant,5yearly,2035,28.981
417,medium_variant,5yearly,2040,29.162
417,medium_variant,5yearly,2045,29.335
417,medium_variant,5yearly,2050,29.499
417,medium_variant,5yearly,2055,29.65
417,medium_variant,5yearly,2060,29.789
417,medium_variant,5yearly,2065,29.914
417,medium_variant,5yearly,2070,30.026
417,medium_variant,5yearly,2075,30.125
417,medium_variant,5yearly,2080,30.212
417,medium_variant,5yearly,2085,30.286
417,medium_variant,5yearly,2090,30.35
417,medium_variant,5yearly,2095,30.404
417,estimates,5yearly,Regi,Kyrgyzstan
417,medium_variant,5yearly,Regi,Kyrgyzstan
