country,variant,freq,year,meanageforchildbearing
270,estimates,5yearly,1950,27.83
270,estimates,5yearly,1955,27.83
270,estimates,5yearly,1960,27.83
270,estimates,5yearly,1965,27.83
270,estimates,5yearly,1970,27.99
270,estimates,5yearly,1975,28.272
270,estimates,5yearly,1980,28.399
270,estimates,5yearly,1985,28.494
270,estimates,5yearly,1990,28.869
270,estimates,5yearly,1995,29.212
270,estimates,5yearly,2000,29.664
270,estimates,5yearly,2005,29.932
270,estimates,5yearly,2010,30.17
270,medium_variant,5yearly,2015,30.4
270,medium_variant,5yearly,2020,30.602
270,medium_variant,5yearly,2025,30.777
270,medium_variant,5yearly,2030,30.926
270,medium_variant,5yearly,2035,31.05
270,medium_variant,5yearly,2040,31.151
270,medium_variant,5yearly,2045,31.232
270,medium_variant,5yearly,2050,31.292
270,medium_variant,5yearly,2055,31.335
270,medium_variant,5yearly,2060,31.362
270,medium_variant,5yearly,2065,31.374
270,medium_variant,5yearly,2070,31.374
270,medium_variant,5yearly,2075,31.362
270,medium_variant,5yearly,2080,31.342
270,medium_variant,5yearly,2085,31.313
270,medium_variant,5yearly,2090,31.279
270,medium_variant,5yearly,2095,31.241
