country,variant,freq,year,meanageforchildbearing
704,estimates,5yearly,1950,31.81
704,estimates,5yearly,1955,31.81
704,estimates,5yearly,1960,31.81
704,estimates,5yearly,1965,31.81
704,estimates,5yearly,1970,31.81
704,estimates,5yearly,1975,31.404
704,estimates,5yearly,1980,30.53
704,estimates,5yearly,1985,29.497
704,estimates,5yearly,1990,28.425
704,estimates,5yearly,1995,27.668
704,estimates,5yearly,2000,27.326
704,estimates,5yearly,2005,27.183
704,estimates,5yearly,2010,27.063
704,medium_variant,5yearly,2015,27.959
704,medium_variant,5yearly,2020,30.537
704,medium_variant,5yearly,2025,30.537
704,medium_variant,5yearly,2030,30.537
704,medium_variant,5yearly,2035,30.537
704,medium_variant,5yearly,2040,30.537
704,medium_variant,5yearly,2045,30.537
704,medium_variant,5yearly,2050,30.537
704,medium_variant,5yearly,2055,30.537
704,medium_variant,5yearly,2060,30.537
704,medium_variant,5yearly,2065,30.537
704,medium_variant,5yearly,2070,30.537
704,medium_variant,5yearly,2075,30.537
704,medium_variant,5yearly,2080,30.537
704,medium_variant,5yearly,2085,30.537
704,medium_variant,5yearly,2090,30.537
704,medium_variant,5yearly,2095,30.537
