country,variant,freq,year,meanageforchildbearing
218,estimates,5yearly,1950,29.659
218,estimates,5yearly,1955,29.663
218,estimates,5yearly,1960,29.671
218,estimates,5yearly,1965,29.64
218,estimates,5yearly,1970,29.504
218,estimates,5yearly,1975,29.318
218,estimates,5yearly,1980,29.114
218,estimates,5yearly,1985,28.845
218,estimates,5yearly,1990,28.481
218,estimates,5yearly,1995,28.119
218,estimates,5yearly,2000,27.806
218,estimates,5yearly,2005,27.536
218,estimates,5yearly,2010,27.53
218,medium_variant,5yearly,2015,27.427
218,medium_variant,5yearly,2020,27.389
218,medium_variant,5yearly,2025,27.413
218,medium_variant,5yearly,2030,27.493
218,medium_variant,5yearly,2035,27.617
218,medium_variant,5yearly,2040,27.775
218,medium_variant,5yearly,2045,27.953
218,medium_variant,5yearly,2050,28.144
218,medium_variant,5yearly,2055,28.341
218,medium_variant,5yearly,2060,28.539
218,medium_variant,5yearly,2065,28.736
218,medium_variant,5yearly,2070,28.928
218,medium_variant,5yearly,2075,29.114
218,medium_variant,5yearly,2080,29.292
218,medium_variant,5yearly,2085,29.46
218,medium_variant,5yearly,2090,29.618
218,medium_variant,5yearly,2095,29.765
