country,variant,freq,year,meanageforchildbearing
740,estimates,5yearly,1950,27.05
740,estimates,5yearly,1955,27.163
740,estimates,5yearly,1960,27.275
740,estimates,5yearly,1965,27.388
740,estimates,5yearly,1970,27.501
740,estimates,5yearly,1975,27.613
740,estimates,5yearly,1980,27.726
740,estimates,5yearly,1985,27.838
740,estimates,5yearly,1990,27.951
740,estimates,5yearly,1995,28.064
740,estimates,5yearly,2000,28.176
740,estimates,5yearly,2005,28.289
740,estimates,5yearly,2010,28.401
740,medium_variant,5yearly,2015,28.526
740,medium_variant,5yearly,2020,28.67
740,medium_variant,5yearly,2025,28.83
740,medium_variant,5yearly,2030,29.0
740,medium_variant,5yearly,2035,29.17
740,medium_variant,5yearly,2040,29.335
740,medium_variant,5yearly,2045,29.491
740,medium_variant,5yearly,2050,29.635
740,medium_variant,5yearly,2055,29.766
740,medium_variant,5yearly,2060,29.884
740,medium_variant,5yearly,2065,29.989
740,medium_variant,5yearly,2070,30.082
740,medium_variant,5yearly,2075,30.163
740,medium_variant,5yearly,2080,30.234
740,medium_variant,5yearly,2085,30.296
740,medium_variant,5yearly,2090,30.348
740,medium_variant,5yearly,2095,30.393
740,estimates,5yearly,Regi,Suriname
740,medium_variant,5yearly,Regi,Suriname
