country,variant,freq,year,meanageforchildbearing
40,estimates,5yearly,1950,27.936
40,estimates,5yearly,1955,27.73
40,estimates,5yearly,1960,27.437
40,estimates,5yearly,1965,26.932
40,estimates,5yearly,1970,26.48
40,estimates,5yearly,1975,26.251
40,estimates,5yearly,1980,26.431
40,estimates,5yearly,1985,26.931
40,estimates,5yearly,1990,27.347
40,estimates,5yearly,1995,27.972
40,estimates,5yearly,2000,28.646
40,estimates,5yearly,2005,29.45
40,estimates,5yearly,2010,30.158
40,medium_variant,5yearly,2015,31.328
40,medium_variant,5yearly,2020,31.674
40,medium_variant,5yearly,2025,31.874
40,medium_variant,5yearly,2030,31.937
40,medium_variant,5yearly,2035,31.937
40,medium_variant,5yearly,2040,31.937
40,medium_variant,5yearly,2045,31.937
40,medium_variant,5yearly,2050,31.937
40,medium_variant,5yearly,2055,31.937
40,medium_variant,5yearly,2060,31.937
40,medium_variant,5yearly,2065,31.937
40,medium_variant,5yearly,2070,31.937
40,medium_variant,5yearly,2075,31.937
40,medium_variant,5yearly,2080,31.937
40,medium_variant,5yearly,2085,31.937
40,medium_variant,5yearly,2090,31.937
40,medium_variant,5yearly,2095,31.937
