country,variant,freq,year,meanageforchildbearing
850,estimates,5yearly,1950,27.58
850,estimates,5yearly,1955,26.852
850,estimates,5yearly,1960,27.031
850,estimates,5yearly,1965,26.808
850,estimates,5yearly,1970,26.311
850,estimates,5yearly,1975,26.442
850,estimates,5yearly,1980,26.454
850,estimates,5yearly,1985,26.556
850,estimates,5yearly,1990,26.711
850,estimates,5yearly,1995,26.757
850,estimates,5yearly,2000,27.095
850,estimates,5yearly,2005,27.449
850,estimates,5yearly,2010,27.075
850,medium_variant,5yearly,2015,27.119
850,medium_variant,5yearly,2020,27.24
850,medium_variant,5yearly,2025,27.426
850,medium_variant,5yearly,2030,27.656
850,medium_variant,5yearly,2035,27.902
850,medium_variant,5yearly,2040,28.154
850,medium_variant,5yearly,2045,28.399
850,medium_variant,5yearly,2050,28.635
850,medium_variant,5yearly,2055,28.856
850,medium_variant,5yearly,2060,29.058
850,medium_variant,5yearly,2065,29.243
850,medium_variant,5yearly,2070,29.408
850,medium_variant,5yearly,2075,29.555
850,medium_variant,5yearly,2080,29.688
850,medium_variant,5yearly,2085,29.806
850,medium_variant,5yearly,2090,29.915
850,medium_variant,5yearly,2095,30.015
850,estimates,5yearly,Regi,United States Virgin Islands
850,medium_variant,5yearly,Regi,United States Virgin Islands
