country,variant,freq,year,meanageforchildbearing
332,estimates,5yearly,1950,31.571
332,estimates,5yearly,1955,31.571
332,estimates,5yearly,1960,31.571
332,estimates,5yearly,1965,31.572
332,estimates,5yearly,1970,31.34
332,estimates,5yearly,1975,31.351
332,estimates,5yearly,1980,31.365
332,estimates,5yearly,1985,31.208
332,estimates,5yearly,1990,31.015
332,estimates,5yearly,1995,30.772
332,estimates,5yearly,2000,30.457
332,estimates,5yearly,2005,30.278
332,estimates,5yearly,2010,30.176
332,medium_variant,5yearly,2015,30.048
332,medium_variant,5yearly,2020,29.937
332,medium_variant,5yearly,2025,29.847
332,medium_variant,5yearly,2030,29.778
332,medium_variant,5yearly,2035,29.732
332,medium_variant,5yearly,2040,29.706
332,medium_variant,5yearly,2045,29.699
332,medium_variant,5yearly,2050,29.707
332,medium_variant,5yearly,2055,29.728
332,medium_variant,5yearly,2060,29.76
332,medium_variant,5yearly,2065,29.801
332,medium_variant,5yearly,2070,29.849
332,medium_variant,5yearly,2075,29.901
332,medium_variant,5yearly,2080,29.956
332,medium_variant,5yearly,2085,30.013
332,medium_variant,5yearly,2090,30.071
332,medium_variant,5yearly,2095,30.129
