country,variant,freq,year,meanageforchildbearing
496,estimates,5yearly,1950,31.468
496,estimates,5yearly,1955,31.469
496,estimates,5yearly,1960,31.469
496,estimates,5yearly,1965,31.469
496,estimates,5yearly,1970,31.469
496,estimates,5yearly,1975,30.833
496,estimates,5yearly,1980,30.197
496,estimates,5yearly,1985,29.404
496,estimates,5yearly,1990,28.159
496,estimates,5yearly,1995,27.754
496,estimates,5yearly,2000,28.017
496,estimates,5yearly,2005,28.517
496,estimates,5yearly,2010,28.827
496,medium_variant,5yearly,2015,29.263
496,medium_variant,5yearly,2020,29.684
496,medium_variant,5yearly,2025,30.077
496,medium_variant,5yearly,2030,30.434
496,medium_variant,5yearly,2035,30.748
496,medium_variant,5yearly,2040,31.016
496,medium_variant,5yearly,2045,31.238
496,medium_variant,5yearly,2050,31.413
496,medium_variant,5yearly,2055,31.546
496,medium_variant,5yearly,2060,31.639
496,medium_variant,5yearly,2065,31.698
496,medium_variant,5yearly,2070,31.73
496,medium_variant,5yearly,2075,31.739
496,medium_variant,5yearly,2080,31.732
496,medium_variant,5yearly,2085,31.71
496,medium_variant,5yearly,2090,31.676
496,medium_variant,5yearly,2095,31.634
496,estimates,5yearly,Regi,Mongolia
496,medium_variant,5yearly,Regi,Mongolia
