country,variant,freq,year,meanageforchildbearing
48,estimates,5yearly,1950,29.932
48,estimates,5yearly,1955,29.932
48,estimates,5yearly,1960,29.932
48,estimates,5yearly,1965,29.932
48,estimates,5yearly,1970,29.932
48,estimates,5yearly,1975,29.932
48,estimates,5yearly,1980,30.129
48,estimates,5yearly,1985,30.433
48,estimates,5yearly,1990,30.446
48,estimates,5yearly,1995,30.277
48,estimates,5yearly,2000,30.039
48,estimates,5yearly,2005,29.803
48,estimates,5yearly,2010,29.827
48,medium_variant,5yearly,2015,29.738
48,medium_variant,5yearly,2020,29.686
48,medium_variant,5yearly,2025,29.673
48,medium_variant,5yearly,2030,29.686
48,medium_variant,5yearly,2035,29.713
48,medium_variant,5yearly,2040,29.753
48,medium_variant,5yearly,2045,29.8
48,medium_variant,5yearly,2050,29.856
48,medium_variant,5yearly,2055,29.915
48,medium_variant,5yearly,2060,29.978
48,medium_variant,5yearly,2065,30.041
48,medium_variant,5yearly,2070,30.106
48,medium_variant,5yearly,2075,30.17
48,medium_variant,5yearly,2080,30.232
48,medium_variant,5yearly,2085,30.292
48,medium_variant,5yearly,2090,30.347
48,medium_variant,5yearly,2095,30.399
48,estimates,5yearly,Regi,Bahrain
48,medium_variant,5yearly,Regi,Bahrain
