country,variant,freq,year,meanageforchildbearing
807,estimates,5yearly,1950,30.422
807,estimates,5yearly,1955,29.436
807,estimates,5yearly,1960,28.427
807,estimates,5yearly,1965,27.706
807,estimates,5yearly,1970,27.163
807,estimates,5yearly,1975,26.575
807,estimates,5yearly,1980,26.021
807,estimates,5yearly,1985,25.814
807,estimates,5yearly,1990,25.803
807,estimates,5yearly,1995,26.098
807,estimates,5yearly,2000,26.755
807,estimates,5yearly,2005,27.345
807,estimates,5yearly,2010,28.219
807,medium_variant,5yearly,2015,28.963
807,medium_variant,5yearly,2020,29.624
807,medium_variant,5yearly,2025,30.13
807,medium_variant,5yearly,2030,30.478
807,medium_variant,5yearly,2035,30.703
807,medium_variant,5yearly,2040,30.837
807,medium_variant,5yearly,2045,30.907
807,medium_variant,5yearly,2050,30.941
807,medium_variant,5yearly,2055,30.954
807,medium_variant,5yearly,2060,30.953
807,medium_variant,5yearly,2065,30.953
807,medium_variant,5yearly,2070,30.952
807,medium_variant,5yearly,2075,30.951
807,medium_variant,5yearly,2080,30.951
807,medium_variant,5yearly,2085,30.95
807,medium_variant,5yearly,2090,30.95
807,medium_variant,5yearly,2095,30.95
