country,variant,freq,year,meanageforchildbearing
686,estimates,5yearly,1950,28.642
686,estimates,5yearly,1955,28.891
686,estimates,5yearly,1960,29.16
686,estimates,5yearly,1965,29.417
686,estimates,5yearly,1970,29.6
686,estimates,5yearly,1975,29.747
686,estimates,5yearly,1980,29.911
686,estimates,5yearly,1985,30.079
686,estimates,5yearly,1990,30.174
686,estimates,5yearly,1995,30.085
686,estimates,5yearly,2000,29.916
686,estimates,5yearly,2005,29.914
686,estimates,5yearly,2010,30.151
686,medium_variant,5yearly,2015,30.259
686,medium_variant,5yearly,2020,30.355
686,medium_variant,5yearly,2025,30.438
686,medium_variant,5yearly,2030,30.508
686,medium_variant,5yearly,2035,30.567
686,medium_variant,5yearly,2040,30.615
686,medium_variant,5yearly,2045,30.651
686,medium_variant,5yearly,2050,30.678
686,medium_variant,5yearly,2055,30.695
686,medium_variant,5yearly,2060,30.706
686,medium_variant,5yearly,2065,30.709
686,medium_variant,5yearly,2070,30.707
686,medium_variant,5yearly,2075,30.7
686,medium_variant,5yearly,2080,30.69
686,medium_variant,5yearly,2085,30.677
686,medium_variant,5yearly,2090,30.663
686,medium_variant,5yearly,2095,30.649
686,estimates,5yearly,Regi,Senegal
686,medium_variant,5yearly,Regi,Senegal
