country,variant,freq,year,meanageforchildbearing
104,estimates,5yearly,1950,29.615
104,estimates,5yearly,1955,29.615
104,estimates,5yearly,1960,29.615
104,estimates,5yearly,1965,29.615
104,estimates,5yearly,1970,29.615
104,estimates,5yearly,1975,29.615
104,estimates,5yearly,1980,30.025
104,estimates,5yearly,1985,30.061
104,estimates,5yearly,1990,30.096
104,estimates,5yearly,1995,29.997
104,estimates,5yearly,2000,29.899
104,estimates,5yearly,2005,29.8
104,estimates,5yearly,2010,29.701
104,medium_variant,5yearly,2015,29.62
104,medium_variant,5yearly,2020,29.568
104,medium_variant,5yearly,2025,29.55
104,medium_variant,5yearly,2030,29.56
104,medium_variant,5yearly,2035,29.588
104,medium_variant,5yearly,2040,29.628
104,medium_variant,5yearly,2045,29.678
104,medium_variant,5yearly,2050,29.735
104,medium_variant,5yearly,2055,29.797
104,medium_variant,5yearly,2060,29.862
104,medium_variant,5yearly,2065,29.926
104,medium_variant,5yearly,2070,29.991
104,medium_variant,5yearly,2075,30.055
104,medium_variant,5yearly,2080,30.118
104,medium_variant,5yearly,2085,30.178
104,medium_variant,5yearly,2090,30.235
104,medium_variant,5yearly,2095,30.291
104,estimates,5yearly,Regi,Myanmar
104,medium_variant,5yearly,Regi,Myanmar
