country,variant,freq,year,meanageforchildbearing
566,estimates,5yearly,1950,29.5
566,estimates,5yearly,1955,29.5
566,estimates,5yearly,1960,29.5
566,estimates,5yearly,1965,29.508
566,estimates,5yearly,1970,29.553
566,estimates,5yearly,1975,29.611
566,estimates,5yearly,1980,29.664
566,estimates,5yearly,1985,29.692
566,estimates,5yearly,1990,29.722
566,estimates,5yearly,1995,29.704
566,estimates,5yearly,2000,29.792
566,estimates,5yearly,2005,29.858
566,estimates,5yearly,2010,29.801
566,medium_variant,5yearly,2015,29.806
566,medium_variant,5yearly,2020,29.812
566,medium_variant,5yearly,2025,29.819
566,medium_variant,5yearly,2030,29.827
566,medium_variant,5yearly,2035,29.837
566,medium_variant,5yearly,2040,29.848
566,medium_variant,5yearly,2045,29.862
566,medium_variant,5yearly,2050,29.877
566,medium_variant,5yearly,2055,29.896
566,medium_variant,5yearly,2060,29.916
566,medium_variant,5yearly,2065,29.94
566,medium_variant,5yearly,2070,29.966
566,medium_variant,5yearly,2075,29.995
566,medium_variant,5yearly,2080,30.027
566,medium_variant,5yearly,2085,30.061
566,medium_variant,5yearly,2090,30.098
566,medium_variant,5yearly,2095,30.136
566,estimates,5yearly,Regi,Nigeria
566,medium_variant,5yearly,Regi,Nigeria
