country,variant,freq,year,meanageforchildbearing
116,estimates,5yearly,1950,30.018
116,estimates,5yearly,1955,30.018
116,estimates,5yearly,1960,30.018
116,estimates,5yearly,1965,30.04
116,estimates,5yearly,1970,30.022
116,estimates,5yearly,1975,29.994
116,estimates,5yearly,1980,29.997
116,estimates,5yearly,1985,29.988
116,estimates,5yearly,1990,29.883
116,estimates,5yearly,1995,29.772
116,estimates,5yearly,2000,29.17
116,estimates,5yearly,2005,28.488
116,estimates,5yearly,2010,27.614
116,medium_variant,5yearly,2015,27.04
116,medium_variant,5yearly,2020,26.644
116,medium_variant,5yearly,2025,26.397
116,medium_variant,5yearly,2030,26.275
116,medium_variant,5yearly,2035,26.253
116,medium_variant,5yearly,2040,26.31
116,medium_variant,5yearly,2045,26.426
116,medium_variant,5yearly,2050,26.589
116,medium_variant,5yearly,2055,26.786
116,medium_variant,5yearly,2060,27.007
116,medium_variant,5yearly,2065,27.245
116,medium_variant,5yearly,2070,27.499
116,medium_variant,5yearly,2075,27.764
116,medium_variant,5yearly,2080,28.033
116,medium_variant,5yearly,2085,28.303
116,medium_variant,5yearly,2090,28.57
116,medium_variant,5yearly,2095,28.834
