country,variant,freq,year,meanageforchildbearing
108,estimates,5yearly,1950,31.335
108,estimates,5yearly,1955,31.335
108,estimates,5yearly,1960,31.335
108,estimates,5yearly,1965,31.335
108,estimates,5yearly,1970,31.335
108,estimates,5yearly,1975,31.335
108,estimates,5yearly,1980,31.335
108,estimates,5yearly,1985,31.335
108,estimates,5yearly,1990,31.335
108,estimates,5yearly,1995,31.335
108,estimates,5yearly,2000,31.435
108,estimates,5yearly,2005,31.059
108,estimates,5yearly,2010,30.671
108,medium_variant,5yearly,2015,30.336
108,medium_variant,5yearly,2020,30.043
108,medium_variant,5yearly,2025,29.793
108,medium_variant,5yearly,2030,29.581
108,medium_variant,5yearly,2035,29.405
108,medium_variant,5yearly,2040,29.26
108,medium_variant,5yearly,2045,29.143
108,medium_variant,5yearly,2050,29.053
108,medium_variant,5yearly,2055,28.985
108,medium_variant,5yearly,2060,28.939
108,medium_variant,5yearly,2065,28.914
108,medium_variant,5yearly,2070,28.906
108,medium_variant,5yearly,2075,28.917
108,medium_variant,5yearly,2080,28.944
108,medium_variant,5yearly,2085,28.986
108,medium_variant,5yearly,2090,29.044
108,medium_variant,5yearly,2095,29.117
