country,variant,freq,year,meanageforchildbearing
792,estimates,5yearly,1950,28.566
792,estimates,5yearly,1955,28.395
792,estimates,5yearly,1960,28.222
792,estimates,5yearly,1965,28.052
792,estimates,5yearly,1970,27.925
792,estimates,5yearly,1975,27.614
792,estimates,5yearly,1980,27.436
792,estimates,5yearly,1985,27.329
792,estimates,5yearly,1990,27.213
792,estimates,5yearly,1995,27.171
792,estimates,5yearly,2000,27.298
792,estimates,5yearly,2005,27.603
792,estimates,5yearly,2010,28.164
792,medium_variant,5yearly,2015,28.602
792,medium_variant,5yearly,2020,29.02
792,medium_variant,5yearly,2025,29.401
792,medium_variant,5yearly,2030,29.725
792,medium_variant,5yearly,2035,29.987
792,medium_variant,5yearly,2040,30.193
792,medium_variant,5yearly,2045,30.353
792,medium_variant,5yearly,2050,30.472
792,medium_variant,5yearly,2055,30.558
792,medium_variant,5yearly,2060,30.618
792,medium_variant,5yearly,2065,30.656
792,medium_variant,5yearly,2070,30.678
792,medium_variant,5yearly,2075,30.687
792,medium_variant,5yearly,2080,30.691
792,medium_variant,5yearly,2085,30.691
792,medium_variant,5yearly,2090,30.689
792,medium_variant,5yearly,2095,30.686
792,estimates,5yearly,Regi,Turkey
792,medium_variant,5yearly,Regi,Turkey
