country,variant,freq,year,meanageforchildbearing
662,estimates,5yearly,1950,27.754
662,estimates,5yearly,1955,28.379
662,estimates,5yearly,1960,28.682
662,estimates,5yearly,1965,28.407
662,estimates,5yearly,1970,28.079
662,estimates,5yearly,1975,27.681
662,estimates,5yearly,1980,26.913
662,estimates,5yearly,1985,26.786
662,estimates,5yearly,1990,27.21
662,estimates,5yearly,1995,27.717
662,estimates,5yearly,2000,27.891
662,estimates,5yearly,2005,27.849
662,estimates,5yearly,2010,27.719
662,medium_variant,5yearly,2015,27.751
662,medium_variant,5yearly,2020,27.956
662,medium_variant,5yearly,2025,28.173
662,medium_variant,5yearly,2030,28.405
662,medium_variant,5yearly,2035,28.637
662,medium_variant,5yearly,2040,28.862
662,medium_variant,5yearly,2045,29.077
662,medium_variant,5yearly,2050,29.28
662,medium_variant,5yearly,2055,29.471
662,medium_variant,5yearly,2060,29.65
662,medium_variant,5yearly,2065,29.814
662,medium_variant,5yearly,2070,29.964
662,medium_variant,5yearly,2075,30.101
662,medium_variant,5yearly,2080,30.225
662,medium_variant,5yearly,2085,30.337
662,medium_variant,5yearly,2090,30.436
662,medium_variant,5yearly,2095,30.524
