country,variant,freq,year,meanageforchildbearing
624,estimates,5yearly,1950,28.957
624,estimates,5yearly,1955,28.957
624,estimates,5yearly,1960,28.957
624,estimates,5yearly,1965,28.957
624,estimates,5yearly,1970,28.981
624,estimates,5yearly,1975,29.071
624,estimates,5yearly,1980,29.233
624,estimates,5yearly,1985,29.441
624,estimates,5yearly,1990,29.62
624,estimates,5yearly,1995,29.68
624,estimates,5yearly,2000,29.567
624,estimates,5yearly,2005,29.323
624,estimates,5yearly,2010,29.324
624,mediumvariant,5yearly,2015,29.145
624,mediumvariant,5yearly,2020,29.082
624,mediumvariant,5yearly,2025,29.035
624,mediumvariant,5yearly,2030,29.001
624,mediumvariant,5yearly,2035,28.98
624,mediumvariant,5yearly,2040,28.97
624,mediumvariant,5yearly,2045,28.971
624,mediumvariant,5yearly,2050,28.981
624,mediumvariant,5yearly,2055,29.002
624,mediumvariant,5yearly,2060,29.03
624,mediumvariant,5yearly,2065,29.068
624,mediumvariant,5yearly,2070,29.113
624,mediumvariant,5yearly,2075,29.167
624,mediumvariant,5yearly,2080,29.228
624,mediumvariant,5yearly,2085,29.296
624,mediumvariant,5yearly,2090,29.373
624,mediumvariant,5yearly,2095,29.456
