country,variant,freq,year,meanageforchildbearing
450,estimates,5yearly,1950,29.34
450,estimates,5yearly,1955,29.34
450,estimates,5yearly,1960,29.34
450,estimates,5yearly,1965,29.326
450,estimates,5yearly,1970,29.307
450,estimates,5yearly,1975,29.293
450,estimates,5yearly,1980,29.274
450,estimates,5yearly,1985,29.259
450,estimates,5yearly,1990,29.241
450,estimates,5yearly,1995,28.845
450,estimates,5yearly,2000,28.482
450,estimates,5yearly,2005,28.295
450,estimates,5yearly,2010,28.111
450,medium_variant,5yearly,2015,27.956
450,medium_variant,5yearly,2020,27.835
450,medium_variant,5yearly,2025,27.747
450,medium_variant,5yearly,2030,27.685
450,medium_variant,5yearly,2035,27.649
450,medium_variant,5yearly,2040,27.637
450,medium_variant,5yearly,2045,27.646
450,medium_variant,5yearly,2050,27.676
450,medium_variant,5yearly,2055,27.725
450,medium_variant,5yearly,2060,27.792
450,medium_variant,5yearly,2065,27.875
450,medium_variant,5yearly,2070,27.971
450,medium_variant,5yearly,2075,28.084
450,medium_variant,5yearly,2080,28.211
450,medium_variant,5yearly,2085,28.351
450,medium_variant,5yearly,2090,28.501
450,medium_variant,5yearly,2095,28.664
450,estimates,5yearly,Regi,Madagascar
450,medium_variant,5yearly,Regi,Madagascar
