country,variant,freq,year,meanageforchildbearing
152,estimates,5yearly,1950,29.633
152,estimates,5yearly,1955,29.496
152,estimates,5yearly,1960,29.214
152,estimates,5yearly,1965,28.685
152,estimates,5yearly,1970,28.063
152,estimates,5yearly,1975,27.644
152,estimates,5yearly,1980,27.445
152,estimates,5yearly,1985,27.42
152,estimates,5yearly,1990,27.507
152,estimates,5yearly,1995,27.623
152,estimates,5yearly,2000,27.699
152,estimates,5yearly,2005,27.696
152,estimates,5yearly,2010,27.691
152,medium_variant,5yearly,2015,27.834
152,medium_variant,5yearly,2020,28.18
152,medium_variant,5yearly,2025,28.454
152,medium_variant,5yearly,2030,28.705
152,medium_variant,5yearly,2035,28.931
152,medium_variant,5yearly,2040,29.134
152,medium_variant,5yearly,2045,29.319
152,medium_variant,5yearly,2050,29.486
152,medium_variant,5yearly,2055,29.636
152,medium_variant,5yearly,2060,29.773
152,medium_variant,5yearly,2065,29.895
152,medium_variant,5yearly,2070,30.006
152,medium_variant,5yearly,2075,30.107
152,medium_variant,5yearly,2080,30.198
152,medium_variant,5yearly,2085,30.279
152,medium_variant,5yearly,2090,30.352
152,medium_variant,5yearly,2095,30.416
152,estimates,5yearly,Regi,Chile
152,medium_variant,5yearly,Regi,Chile
