country,variant,freq,year,meanageforchildbearing
729,estimates,5yearly,1950,29.279
729,estimates,5yearly,1955,29.279
729,estimates,5yearly,1960,29.279
729,estimates,5yearly,1965,29.279
729,estimates,5yearly,1970,29.279
729,estimates,5yearly,1975,29.745
729,estimates,5yearly,1980,29.911
729,estimates,5yearly,1985,30.413
729,estimates,5yearly,1990,30.203
729,estimates,5yearly,1995,29.875
729,estimates,5yearly,2000,29.302
729,estimates,5yearly,2005,29.246
729,estimates,5yearly,2010,29.775
729,medium_variant,5yearly,2015,30.016
729,medium_variant,5yearly,2020,30.241
729,medium_variant,5yearly,2025,30.446
729,medium_variant,5yearly,2030,30.628
729,medium_variant,5yearly,2035,30.789
729,medium_variant,5yearly,2040,30.928
729,medium_variant,5yearly,2045,31.045
729,medium_variant,5yearly,2050,31.142
729,medium_variant,5yearly,2055,31.22
729,medium_variant,5yearly,2060,31.279
729,medium_variant,5yearly,2065,31.323
729,medium_variant,5yearly,2070,31.351
729,medium_variant,5yearly,2075,31.365
729,medium_variant,5yearly,2080,31.367
729,medium_variant,5yearly,2085,31.357
729,medium_variant,5yearly,2090,31.337
729,medium_variant,5yearly,2095,31.31
729,estimates,5yearly,Regi,Sudan
729,medium_variant,5yearly,Regi,Sudan
