country,variant,freq,year,meanageforchildbearing
894,estimates,5yearly,1950,29.824
894,estimates,5yearly,1955,29.824
894,estimates,5yearly,1960,29.824
894,estimates,5yearly,1965,29.824
894,estimates,5yearly,1970,29.824
894,estimates,5yearly,1975,29.824
894,estimates,5yearly,1980,29.824
894,estimates,5yearly,1985,29.792
894,estimates,5yearly,1990,29.418
894,estimates,5yearly,1995,29.124
894,estimates,5yearly,2000,29.292
894,estimates,5yearly,2005,29.299
894,estimates,5yearly,2010,29.043
894,medium_variant,5yearly,2015,28.917
894,medium_variant,5yearly,2020,28.801
894,medium_variant,5yearly,2025,28.697
894,medium_variant,5yearly,2030,28.605
894,medium_variant,5yearly,2035,28.529
894,medium_variant,5yearly,2040,28.466
894,medium_variant,5yearly,2045,28.419
894,medium_variant,5yearly,2050,28.387
894,medium_variant,5yearly,2055,28.369
894,medium_variant,5yearly,2060,28.366
894,medium_variant,5yearly,2065,28.377
894,medium_variant,5yearly,2070,28.405
894,medium_variant,5yearly,2075,28.446
894,medium_variant,5yearly,2080,28.5
894,medium_variant,5yearly,2085,28.569
894,medium_variant,5yearly,2090,28.652
894,medium_variant,5yearly,2095,28.748
894,estimates,5yearly,Regi,Zambia
894,medium_variant,5yearly,Regi,Zambia
