country,variant,freq,year,meanageforchildbearing
528,estimates,5yearly,1950,30.701
528,estimates,5yearly,1955,30.088
528,estimates,5yearly,1960,29.393
528,estimates,5yearly,1965,28.505
528,estimates,5yearly,1970,27.694
528,estimates,5yearly,1975,27.493
528,estimates,5yearly,1980,28.024
528,estimates,5yearly,1985,28.896
528,estimates,5yearly,1990,29.701
528,estimates,5yearly,1995,30.21
528,estimates,5yearly,2000,30.405
528,estimates,5yearly,2005,30.658
528,estimates,5yearly,2010,30.828
528,medium_variant,5yearly,2015,30.943
528,medium_variant,5yearly,2020,31
528,medium_variant,5yearly,2025,31.034
528,medium_variant,5yearly,2030,31.057
528,medium_variant,5yearly,2035,31.072
528,medium_variant,5yearly,2040,31.082
528,medium_variant,5yearly,2045,31.087
528,medium_variant,5yearly,2050,31.089
528,medium_variant,5yearly,2055,31.089
528,medium_variant,5yearly,2060,31.089
528,medium_variant,5yearly,2065,31.089
528,medium_variant,5yearly,2070,31.089
528,medium_variant,5yearly,2075,31.089
528,medium_variant,5yearly,2080,31.089
528,medium_variant,5yearly,2085,31.089
528,medium_variant,5yearly,2090,31.089
528,medium_variant,5yearly,2095,31.089
