country,variant,freq,year,meanageforchildbearing
634,estimates,5yearly,1950,28.059
634,estimates,5yearly,1955,28.059
634,estimates,5yearly,1960,28.059
634,estimates,5yearly,1965,28.059
634,estimates,5yearly,1970,28.059
634,estimates,5yearly,1975,28.059
634,estimates,5yearly,1980,28.059
634,estimates,5yearly,1985,28.059
634,estimates,5yearly,1990,28.647
634,estimates,5yearly,1995,28.963
634,estimates,5yearly,2000,29.951
634,estimates,5yearly,2005,30.228
634,estimates,5yearly,2010,29.891
634,medium_variant,5yearly,2015,29.868
634,medium_variant,5yearly,2020,29.874
634,medium_variant,5yearly,2025,29.906
634,medium_variant,5yearly,2030,29.946
634,medium_variant,5yearly,2035,29.991
634,medium_variant,5yearly,2040,30.039
634,medium_variant,5yearly,2045,30.09
634,medium_variant,5yearly,2050,30.143
634,medium_variant,5yearly,2055,30.195
634,medium_variant,5yearly,2060,30.246
634,medium_variant,5yearly,2065,30.296
634,medium_variant,5yearly,2070,30.342
634,medium_variant,5yearly,2075,30.384
634,medium_variant,5yearly,2080,30.421
634,medium_variant,5yearly,2085,30.453
634,medium_variant,5yearly,2090,30.477
634,medium_variant,5yearly,2095,30.495
634,estimates,5yearly,Regi,Qatar
634,medium_variant,5yearly,Regi,Qatar
