country,variant,freq,year,meanageforchildbearing
124,estimates,5yearly,1950,28.361
124,estimates,5yearly,1955,28.028
124,estimates,5yearly,1960,27.843
124,estimates,5yearly,1965,27.472
124,estimates,5yearly,1970,26.947
124,estimates,5yearly,1975,26.854
124,estimates,5yearly,1980,27.19
124,estimates,5yearly,1985,27.647
124,estimates,5yearly,1990,27.967
124,estimates,5yearly,1995,28.509
124,estimates,5yearly,2000,29.305
124,estimates,5yearly,2005,29.777
124,estimates,5yearly,2010,30.271
124,medium_variant,5yearly,2015,30.693
124,medium_variant,5yearly,2020,30.981
124,medium_variant,5yearly,2025,31.18
124,medium_variant,5yearly,2030,31.31
124,medium_variant,5yearly,2035,31.394
124,medium_variant,5yearly,2040,31.443
124,medium_variant,5yearly,2045,31.467
124,medium_variant,5yearly,2050,31.474
124,medium_variant,5yearly,2055,31.468
124,medium_variant,5yearly,2060,31.461
124,medium_variant,5yearly,2065,31.455
124,medium_variant,5yearly,2070,31.449
124,medium_variant,5yearly,2075,31.445
124,medium_variant,5yearly,2080,31.441
124,medium_variant,5yearly,2085,31.438
124,medium_variant,5yearly,2090,31.436
124,medium_variant,5yearly,2095,31.434
124,estimates,5yearly,Regi,Canada
124,medium_variant,5yearly,Regi,Canada
