country,variant,freq,year,meanageforchildbearing
242,estimates,5yearly,1950,28.681
242,estimates,5yearly,1955,28.589
242,estimates,5yearly,1960,28.289
242,estimates,5yearly,1965,29.258
242,estimates,5yearly,1970,28.39
242,estimates,5yearly,1975,27.564
242,estimates,5yearly,1980,27.401
242,estimates,5yearly,1985,27.598
242,estimates,5yearly,1990,26.825
242,estimates,5yearly,1995,27.758
242,estimates,5yearly,2000,27.755
242,estimates,5yearly,2005,27.582
242,estimates,5yearly,2010,27.98
242,medium_variant,5yearly,2015,28.122
242,medium_variant,5yearly,2020,28.292
242,medium_variant,5yearly,2025,28.484
242,medium_variant,5yearly,2030,28.691
242,medium_variant,5yearly,2035,28.906
242,medium_variant,5yearly,2040,29.118
242,medium_variant,5yearly,2045,29.321
242,medium_variant,5yearly,2050,29.509
242,medium_variant,5yearly,2055,29.68
242,medium_variant,5yearly,2060,29.833
242,medium_variant,5yearly,2065,29.965
242,medium_variant,5yearly,2070,30.078
242,medium_variant,5yearly,2075,30.173
242,medium_variant,5yearly,2080,30.251
242,medium_variant,5yearly,2085,30.316
242,medium_variant,5yearly,2090,30.368
242,medium_variant,5yearly,2095,30.411
242,estimates,5yearly,Regi,Fiji
242,medium_variant,5yearly,Regi,Fiji
