country,variant,freq,year,meanageforchildbearing
112,estimates,5yearly,1950,29.3
112,estimates,5yearly,1955,29.004
112,estimates,5yearly,1960,28.659
112,estimates,5yearly,1965,28.047
112,estimates,5yearly,1970,27.163
112,estimates,5yearly,1975,26.41
112,estimates,5yearly,1980,26.004
112,estimates,5yearly,1985,25.732
112,estimates,5yearly,1990,24.946
112,estimates,5yearly,1995,25.201
112,estimates,5yearly,2000,25.943
112,estimates,5yearly,2005,26.833
112,estimates,5yearly,2010,27.641
112,medium_variant,5yearly,2015,28.548
112,medium_variant,5yearly,2020,29.429
112,medium_variant,5yearly,2025,29.98
112,medium_variant,5yearly,2030,30.316
112,medium_variant,5yearly,2035,30.52
112,medium_variant,5yearly,2040,30.639
112,medium_variant,5yearly,2045,30.706
112,medium_variant,5yearly,2050,30.738
112,medium_variant,5yearly,2055,30.752
112,medium_variant,5yearly,2060,30.755
112,medium_variant,5yearly,2065,30.755
112,medium_variant,5yearly,2070,30.755
112,medium_variant,5yearly,2075,30.755
112,medium_variant,5yearly,2080,30.755
112,medium_variant,5yearly,2085,30.755
112,medium_variant,5yearly,2090,30.755
112,medium_variant,5yearly,2095,30.755
112,estimates,5yearly,Regi,Belarus
112,medium_variant,5yearly,Regi,Belarus
