country,variant,freq,year,meanageforchildbearing
316,estimates,5yearly,1950,29.027
316,estimates,5yearly,1955,28.457
316,estimates,5yearly,1960,28.358
316,estimates,5yearly,1965,28.105
316,estimates,5yearly,1970,27.35
316,estimates,5yearly,1975,26.914
316,estimates,5yearly,1980,26.791
316,estimates,5yearly,1985,26.679
316,estimates,5yearly,1990,26.74
316,estimates,5yearly,1995,27.121
316,estimates,5yearly,2000,27.683
316,estimates,5yearly,2005,28.065
316,estimates,5yearly,2010,28.432
316,medium_variant,5yearly,2015,28.783
316,medium_variant,5yearly,2020,29.105
316,medium_variant,5yearly,2025,29.398
316,medium_variant,5yearly,2030,29.659
316,medium_variant,5yearly,2035,29.887
316,medium_variant,5yearly,2040,30.081
316,medium_variant,5yearly,2045,30.243
316,medium_variant,5yearly,2050,30.376
316,medium_variant,5yearly,2055,30.482
316,medium_variant,5yearly,2060,30.566
316,medium_variant,5yearly,2065,30.629
316,medium_variant,5yearly,2070,30.675
316,medium_variant,5yearly,2075,30.707
316,medium_variant,5yearly,2080,30.726
316,medium_variant,5yearly,2085,30.737
316,medium_variant,5yearly,2090,30.742
316,medium_variant,5yearly,2095,30.744
