country,variant,freq,year,meanageforchildbearing
462,estimates,5yearly,1950,28.184
462,estimates,5yearly,1955,28.184
462,estimates,5yearly,1960,28.184
462,estimates,5yearly,1965,28.184
462,estimates,5yearly,1970,28.184
462,estimates,5yearly,1975,28.184
462,estimates,5yearly,1980,28.289
462,estimates,5yearly,1985,28.609
462,estimates,5yearly,1990,29.122
462,estimates,5yearly,1995,29.354
462,estimates,5yearly,2000,29.269
462,estimates,5yearly,2005,29.011
462,estimates,5yearly,2010,29.031
462,medium_variant,5yearly,2015,28.963
462,medium_variant,5yearly,2020,28.961
462,medium_variant,5yearly,2025,29.018
462,medium_variant,5yearly,2030,29.103
462,medium_variant,5yearly,2035,29.205
462,medium_variant,5yearly,2040,29.31
462,medium_variant,5yearly,2045,29.417
462,medium_variant,5yearly,2050,29.524
462,medium_variant,5yearly,2055,29.629
462,medium_variant,5yearly,2060,29.73
462,medium_variant,5yearly,2065,29.827
462,medium_variant,5yearly,2070,29.921
462,medium_variant,5yearly,2075,30.012
462,medium_variant,5yearly,2080,30.1
462,medium_variant,5yearly,2085,30.186
462,medium_variant,5yearly,2090,30.267
462,medium_variant,5yearly,2095,30.346
