country,variant,freq,year,meanageforchildbearing
368,estimates,5yearly,1950,28.697
368,estimates,5yearly,1955,28.697
368,estimates,5yearly,1960,28.697
368,estimates,5yearly,1965,29.111
368,estimates,5yearly,1970,29.862
368,estimates,5yearly,1975,30.447
368,estimates,5yearly,1980,30.826
368,estimates,5yearly,1985,30.991
368,estimates,5yearly,1990,30.963
368,estimates,5yearly,1995,30.65
368,estimates,5yearly,2000,29.852
368,estimates,5yearly,2005,29.019
368,estimates,5yearly,2010,29.019
368,medium_variant,5yearly,2015,28.664
368,medium_variant,5yearly,2020,28.363
368,medium_variant,5yearly,2025,28.112
368,medium_variant,5yearly,2030,27.907
368,medium_variant,5yearly,2035,27.743
368,medium_variant,5yearly,2040,27.618
368,medium_variant,5yearly,2045,27.528
368,medium_variant,5yearly,2050,27.473
368,medium_variant,5yearly,2055,27.451
368,medium_variant,5yearly,2060,27.46
368,medium_variant,5yearly,2065,27.497
368,medium_variant,5yearly,2070,27.563
368,medium_variant,5yearly,2075,27.654
368,medium_variant,5yearly,2080,27.77
368,medium_variant,5yearly,2085,27.908
368,medium_variant,5yearly,2090,28.066
368,medium_variant,5yearly,2095,28.241
