country,variant,freq,year,meanageforchildbearing
504,estimates,5yearly,1950,29.233
504,estimates,5yearly,1955,29.233
504,estimates,5yearly,1960,29.233
504,estimates,5yearly,1965,29.233
504,estimates,5yearly,1970,29.599
504,estimates,5yearly,1975,29.891
504,estimates,5yearly,1980,30.505
504,estimates,5yearly,1985,31.102
504,estimates,5yearly,1990,31.115
504,estimates,5yearly,1995,30.644
504,estimates,5yearly,2000,30.383
504,estimates,5yearly,2005,30.393
504,estimates,5yearly,2010,30.393
504,medium_variant,5yearly,2015,30.393
504,medium_variant,5yearly,2020,30.389
504,medium_variant,5yearly,2025,30.381
504,medium_variant,5yearly,2030,30.374
504,medium_variant,5yearly,2035,30.37
504,medium_variant,5yearly,2040,30.369
504,medium_variant,5yearly,2045,30.371
504,medium_variant,5yearly,2050,30.374
504,medium_variant,5yearly,2055,30.38
504,medium_variant,5yearly,2060,30.387
504,medium_variant,5yearly,2065,30.396
504,medium_variant,5yearly,2070,30.406
504,medium_variant,5yearly,2075,30.418
504,medium_variant,5yearly,2080,30.43
504,medium_variant,5yearly,2085,30.442
504,medium_variant,5yearly,2090,30.455
504,medium_variant,5yearly,2095,30.468
