country,variant,freq,year,meanageforchildbearing
646,estimates,5yearly,1950,31.567
646,estimates,5yearly,1955,31.567
646,estimates,5yearly,1960,31.567
646,estimates,5yearly,1965,31.567
646,estimates,5yearly,1970,31.567
646,estimates,5yearly,1975,31.567
646,estimates,5yearly,1980,31.567
646,estimates,5yearly,1985,31.36
646,estimates,5yearly,1990,31.152
646,estimates,5yearly,1995,30.945
646,estimates,5yearly,2000,30.864
646,estimates,5yearly,2005,30.782
646,estimates,5yearly,2010,30.269
646,medium_variant,5yearly,2015,30.02
646,medium_variant,5yearly,2020,29.817
646,medium_variant,5yearly,2025,29.654
646,medium_variant,5yearly,2030,29.528
646,medium_variant,5yearly,2035,29.434
646,medium_variant,5yearly,2040,29.37
646,medium_variant,5yearly,2045,29.333
646,medium_variant,5yearly,2050,29.32
646,medium_variant,5yearly,2055,29.329
646,medium_variant,5yearly,2060,29.356
646,medium_variant,5yearly,2065,29.4
646,medium_variant,5yearly,2070,29.456
646,medium_variant,5yearly,2075,29.522
646,medium_variant,5yearly,2080,29.597
646,medium_variant,5yearly,2085,29.677
646,medium_variant,5yearly,2090,29.761
646,medium_variant,5yearly,2095,29.846
646,estimates,5yearly,Regi,Rwanda
646,medium_variant,5yearly,Regi,Rwanda
