country,variant,freq,year,meanageforchildbearing
140,estimates,5yearly,1950,28.667
140,estimates,5yearly,1955,28.668
140,estimates,5yearly,1960,28.668
140,estimates,5yearly,1965,28.668
140,estimates,5yearly,1970,28.668
140,estimates,5yearly,1975,28.828
140,estimates,5yearly,1980,29.096
140,estimates,5yearly,1985,29.362
140,estimates,5yearly,1990,29.629
140,estimates,5yearly,1995,29.895
140,estimates,5yearly,2000,30.162
140,estimates,5yearly,2005,30.43
140,estimates,5yearly,2010,29.782
140,medium_variant,5yearly,2015,29.607
140,medium_variant,5yearly,2020,29.451
140,medium_variant,5yearly,2025,29.312
140,medium_variant,5yearly,2030,29.194
140,medium_variant,5yearly,2035,29.096
140,medium_variant,5yearly,2040,29.019
140,medium_variant,5yearly,2045,28.962
140,medium_variant,5yearly,2050,28.926
140,medium_variant,5yearly,2055,28.91
140,medium_variant,5yearly,2060,28.915
140,medium_variant,5yearly,2065,28.937
140,medium_variant,5yearly,2070,28.977
140,medium_variant,5yearly,2075,29.033
140,medium_variant,5yearly,2080,29.103
140,medium_variant,5yearly,2085,29.186
140,medium_variant,5yearly,2090,29.281
140,medium_variant,5yearly,2095,29.387
140,estimates,5yearly,Regi,Central African Republic
140,medium_variant,5yearly,Regi,Central African Republic
