country,variant,freq,year,meanageforchildbearing
442,estimates,5yearly,1950,27.459
442,estimates,5yearly,1955,27.459
442,estimates,5yearly,1960,27.459
442,estimates,5yearly,1965,27.15
442,estimates,5yearly,1970,27.033
442,estimates,5yearly,1975,27.126
442,estimates,5yearly,1980,27.577
442,estimates,5yearly,1985,28.161
442,estimates,5yearly,1990,28.512
442,estimates,5yearly,1995,29.144
442,estimates,5yearly,2000,29.486
442,estimates,5yearly,2005,30.216
442,estimates,5yearly,2010,31.082
442,medium_variant,5yearly,2015,31.705
442,medium_variant,5yearly,2020,32.06
442,medium_variant,5yearly,2025,32.276
442,medium_variant,5yearly,2030,32.411
442,medium_variant,5yearly,2035,32.494
442,medium_variant,5yearly,2040,32.541
442,medium_variant,5yearly,2045,32.559
442,medium_variant,5yearly,2050,32.559
442,medium_variant,5yearly,2055,32.559
442,medium_variant,5yearly,2060,32.559
442,medium_variant,5yearly,2065,32.559
442,medium_variant,5yearly,2070,32.559
442,medium_variant,5yearly,2075,32.559
442,medium_variant,5yearly,2080,32.559
442,medium_variant,5yearly,2085,32.559
442,medium_variant,5yearly,2090,32.559
442,medium_variant,5yearly,2095,32.559
