country,variant,freq,year,meanageforchildbearing
214,estimates,5yearly,1950,29.063
214,estimates,5yearly,1955,29.063
214,estimates,5yearly,1960,29.06
214,estimates,5yearly,1965,28.995
214,estimates,5yearly,1970,28.642
214,estimates,5yearly,1975,28.22
214,estimates,5yearly,1980,27.687
214,estimates,5yearly,1985,27.067
214,estimates,5yearly,1990,26.46
214,estimates,5yearly,1995,26.06
214,estimates,5yearly,2000,25.806
214,estimates,5yearly,2005,25.724
214,estimates,5yearly,2010,25.782
214,medium_variant,5yearly,2015,25.808
214,medium_variant,5yearly,2020,25.914
214,medium_variant,5yearly,2025,26.093
214,medium_variant,5yearly,2030,26.337
214,medium_variant,5yearly,2035,26.626
214,medium_variant,5yearly,2040,26.936
214,medium_variant,5yearly,2045,27.257
214,medium_variant,5yearly,2050,27.578
214,medium_variant,5yearly,2055,27.894
214,medium_variant,5yearly,2060,28.198
214,medium_variant,5yearly,2065,28.489
214,medium_variant,5yearly,2070,28.762
214,medium_variant,5yearly,2075,29.014
214,medium_variant,5yearly,2080,29.248
214,medium_variant,5yearly,2085,29.46
214,medium_variant,5yearly,2090,29.653
214,medium_variant,5yearly,2095,29.826
