country,variant,freq,year,meanageforchildbearing
376,estimates,5yearly,1950,27.685
376,estimates,5yearly,1955,27.856
376,estimates,5yearly,1960,28.085
376,estimates,5yearly,1965,28.391
376,estimates,5yearly,1970,28.434
376,estimates,5yearly,1975,28.255
376,estimates,5yearly,1980,28.264
376,estimates,5yearly,1985,28.727
376,estimates,5yearly,1990,29.09
376,estimates,5yearly,1995,29.448
376,estimates,5yearly,2000,29.764
376,estimates,5yearly,2005,30.138
376,estimates,5yearly,2010,30.395
376,medium_variant,5yearly,2015,30.698
376,medium_variant,5yearly,2020,30.974
376,medium_variant,5yearly,2025,31.221
376,medium_variant,5yearly,2030,31.441
376,medium_variant,5yearly,2035,31.63
376,medium_variant,5yearly,2040,31.79
376,medium_variant,5yearly,2045,31.92
376,medium_variant,5yearly,2050,32.02
376,medium_variant,5yearly,2055,32.092
376,medium_variant,5yearly,2060,32.137
376,medium_variant,5yearly,2065,32.158
376,medium_variant,5yearly,2070,32.158
376,medium_variant,5yearly,2075,32.139
376,medium_variant,5yearly,2080,32.105
376,medium_variant,5yearly,2085,32.058
376,medium_variant,5yearly,2090,32.001
376,medium_variant,5yearly,2095,31.936
