country,variant,freq,year,meanageforchildbearing
540,estimates,5yearly,1950,30.45
540,estimates,5yearly,1955,30.45
540,estimates,5yearly,1960,30.45
540,estimates,5yearly,1965,29.096
540,estimates,5yearly,1970,28.515
540,estimates,5yearly,1975,27.684
540,estimates,5yearly,1980,27.529
540,estimates,5yearly,1985,27.963
540,estimates,5yearly,1990,28.42
540,estimates,5yearly,1995,29.565
540,estimates,5yearly,2000,28.886
540,estimates,5yearly,2005,29.28
540,estimates,5yearly,2010,29.568
540,medium_variant,5yearly,2015,29.947
540,medium_variant,5yearly,2020,30.304
540,medium_variant,5yearly,2025,30.623
540,medium_variant,5yearly,2030,30.892
540,medium_variant,5yearly,2035,31.105
540,medium_variant,5yearly,2040,31.263
540,medium_variant,5yearly,2045,31.37
540,medium_variant,5yearly,2050,31.433
540,medium_variant,5yearly,2055,31.458
540,medium_variant,5yearly,2060,31.458
540,medium_variant,5yearly,2065,31.44
540,medium_variant,5yearly,2070,31.411
540,medium_variant,5yearly,2075,31.375
540,medium_variant,5yearly,2080,31.334
540,medium_variant,5yearly,2085,31.292
540,medium_variant,5yearly,2090,31.25
540,medium_variant,5yearly,2095,31.209
540,estimates,5yearly,Regi,New Caledonia
540,medium_variant,5yearly,Regi,New Caledonia
