country,variant,freq,year,meanageforchildbearing
422,estimates,5yearly,1950,29.336
422,estimates,5yearly,1955,29.336
422,estimates,5yearly,1960,29.336
422,estimates,5yearly,1965,29.336
422,estimates,5yearly,1970,29.336
422,estimates,5yearly,1975,29.336
422,estimates,5yearly,1980,28.974
422,estimates,5yearly,1985,28.806
422,estimates,5yearly,1990,28.887
422,estimates,5yearly,1995,29.111
422,estimates,5yearly,2000,29.366
422,estimates,5yearly,2005,29.623
422,estimates,5yearly,2010,29.623
422,medium_variant,5yearly,2015,29.782
422,medium_variant,5yearly,2020,30.073
422,medium_variant,5yearly,2025,30.182
422,medium_variant,5yearly,2030,30.255
422,medium_variant,5yearly,2035,30.309
422,medium_variant,5yearly,2040,30.35
422,medium_variant,5yearly,2045,30.383
422,medium_variant,5yearly,2050,30.409
422,medium_variant,5yearly,2055,30.431
422,medium_variant,5yearly,2060,30.449
422,medium_variant,5yearly,2065,30.465
422,medium_variant,5yearly,2070,30.478
422,medium_variant,5yearly,2075,30.491
422,medium_variant,5yearly,2080,30.502
422,medium_variant,5yearly,2085,30.514
422,medium_variant,5yearly,2090,30.524
422,medium_variant,5yearly,2095,30.535
422,estimates,5yearly,Regi,Lebanon
422,medium_variant,5yearly,Regi,Lebanon
