region,variant,gender,freq,year,under60mortalityper1000livebirth
941,estimates,female,5yearly,1950,659.15146076653
941,estimates,male,5yearly,1950,702.381780706927
941,estimates,female,5yearly,1955,625.160186577047
941,estimates,male,5yearly,1955,668.054221903911
941,estimates,female,5yearly,1960,593.764883143146
941,estimates,male,5yearly,1960,636.961540223546
941,estimates,female,5yearly,1965,560.453262086732
941,estimates,male,5yearly,1965,602.740274941041
941,estimates,female,5yearly,1970,543.431128940992
941,estimates,male,5yearly,1970,585.040945174626
941,estimates,female,5yearly,1975,518.946896109728
941,estimates,male,5yearly,1975,568.805865239125
941,estimates,female,5yearly,1980,478.168254263431
941,estimates,male,5yearly,1980,522.208267872644
941,estimates,female,5yearly,1985,452.819918546885
941,estimates,male,5yearly,1985,500.212172218312
941,estimates,female,5yearly,1990,443.747203967393
941,estimates,male,5yearly,1990,495.440660595637
941,estimates,female,5yearly,1995,422.88191081527
941,estimates,male,5yearly,1995,471.373531503512
941,estimates,female,5yearly,2000,390.585641037635
941,estimates,male,5yearly,2000,436.601867324874
941,estimates,female,5yearly,2005,335.071408331998
941,estimates,male,5yearly,2005,382.599802024234
941,estimates,female,5yearly,2010,286.192795056858
941,estimates,male,5yearly,2010,341.065993576774
941,medium_variant,female,5yearly,2015,254.473895145211
941,medium_variant,male,5yearly,2015,311.53611046853
941,medium_variant,female,5yearly,2020,231.508490838941
941,medium_variant,male,5yearly,2020,290.210720694005
941,medium_variant,female,5yearly,2025,210.895692779197
941,medium_variant,male,5yearly,2025,270.59971995147
941,medium_variant,female,5yearly,2030,191.881659010054
941,medium_variant,male,5yearly,2030,252.655929515339
941,medium_variant,female,5yearly,2035,174.867603493023
941,medium_variant,male,5yearly,2035,236.440811895347
941,medium_variant,female,5yearly,2040,160.621672148017
941,medium_variant,male,5yearly,2040,222.50813677281
941,medium_variant,female,5yearly,2045,148.550756728919
941,medium_variant,male,5yearly,2045,209.813564622892
941,medium_variant,female,5yearly,2050,137.583823233385
941,medium_variant,male,5yearly,2050,198.154160743202
941,medium_variant,female,5yearly,2055,127.834248145902
941,medium_variant,male,5yearly,2055,187.741592862029
941,medium_variant,female,5yearly,2060,119.26583539302
941,medium_variant,male,5yearly,2060,177.900463769834
941,medium_variant,female,5yearly,2065,111.660074902196
941,medium_variant,male,5yearly,2065,168.775850052102
941,medium_variant,female,5yearly,2070,104.704424263632
941,medium_variant,male,5yearly,2070,160.012724372514
941,medium_variant,female,5yearly,2075,98.5481610147416
941,medium_variant,male,5yearly,2075,151.589441064331
941,medium_variant,female,5yearly,2080,92.7598290085864
941,medium_variant,male,5yearly,2080,143.728678231096
941,medium_variant,female,5yearly,2085,87.4892205960519
941,medium_variant,male,5yearly,2085,136.090932535084
941,medium_variant,female,5yearly,2090,82.3991994006397
941,medium_variant,male,5yearly,2090,128.621954473331
941,medium_variant,female,5yearly,2095,77.7803947649818
941,medium_variant,male,5yearly,2095,121.188654188961
941,estimates,female,5yearly,Regi,Least developed countries
941,estimates,male,5yearly,Regi,Least developed countries
941,medium_variant,female,5yearly,Regi,Least developed countries
941,medium_variant,male,5yearly,Regi,Least developed countries
