region,variant,gender,freq,year,under60mortalityper1000livebirth
1503,estimates,female,5yearly,1950,223.164036305489
1503,estimates,male,5yearly,1950,304.502964269011
1503,estimates,female,5yearly,1955,188.461267505301
1503,estimates,male,5yearly,1955,276.348835995864
1503,estimates,female,5yearly,1960,167.056316104946
1503,estimates,male,5yearly,1960,258.950153270267
1503,estimates,female,5yearly,1965,152.505654048538
1503,estimates,male,5yearly,1965,247.099619354325
1503,estimates,female,5yearly,1970,137.164590011292
1503,estimates,male,5yearly,1970,232.19199575225
1503,estimates,female,5yearly,1975,120.304288511064
1503,estimates,male,5yearly,1975,214.136106951757
1503,estimates,female,5yearly,1980,106.301950619472
1503,estimates,male,5yearly,1980,196.405982018157
1503,estimates,female,5yearly,1985,95.423440478189
1503,estimates,male,5yearly,1985,180.412538256543
1503,estimates,female,5yearly,1990,87.2230349715073
1503,estimates,male,5yearly,1990,169.17536901709
1503,estimates,female,5yearly,1995,79.5716248617017
1503,estimates,male,5yearly,1995,150.9179463396
1503,estimates,female,5yearly,2000,73.6539507243835
1503,estimates,male,5yearly,2000,136.715914062719
1503,estimates,female,5yearly,2005,68.8422732515208
1503,estimates,male,5yearly,2005,126.182832808303
1503,estimates,female,5yearly,2010,64.3708629849179
1503,estimates,male,5yearly,2010,113.90281047425
1503,medium_variant,female,5yearly,2015,59.1735158858329
1503,medium_variant,male,5yearly,2015,104.376802462575
1503,medium_variant,female,5yearly,2020,54.870869553905
1503,medium_variant,male,5yearly,2020,95.7707031773127
1503,medium_variant,female,5yearly,2025,51.3091417118386
1503,medium_variant,male,5yearly,2025,88.3769661652272
1503,medium_variant,female,5yearly,2030,48.2521358854916
1503,medium_variant,male,5yearly,2030,81.8208663774856
1503,medium_variant,female,5yearly,2035,45.2966125509258
1503,medium_variant,male,5yearly,2035,75.3714433063134
1503,medium_variant,female,5yearly,2040,42.3099686778584
1503,medium_variant,male,5yearly,2040,69.3699273494159
1503,medium_variant,female,5yearly,2045,39.4710137481167
1503,medium_variant,male,5yearly,2045,63.8552225226302
1503,medium_variant,female,5yearly,2050,36.5499434777484
1503,medium_variant,male,5yearly,2050,58.9494683492789
1503,medium_variant,female,5yearly,2055,33.901039417618
1503,medium_variant,male,5yearly,2055,54.6187537072288
1503,medium_variant,female,5yearly,2060,31.3356316813649
1503,medium_variant,male,5yearly,2060,50.6337296825207
1503,medium_variant,female,5yearly,2065,28.735136823773
1503,medium_variant,male,5yearly,2065,46.9323325391814
1503,medium_variant,female,5yearly,2070,26.3717406497853
1503,medium_variant,male,5yearly,2070,43.5863333941395
1503,medium_variant,female,5yearly,2075,24.1113145402666
1503,medium_variant,male,5yearly,2075,40.2665097649978
1503,medium_variant,female,5yearly,2080,21.9869804448524
1503,medium_variant,male,5yearly,2080,37.2781098601865
1503,medium_variant,female,5yearly,2085,20.0077333514406
1503,medium_variant,male,5yearly,2085,34.4400747420299
1503,medium_variant,female,5yearly,2090,18.1338466871006
1503,medium_variant,male,5yearly,2090,31.6098257435128
1503,medium_variant,female,5yearly,2095,16.3093334920194
1503,medium_variant,male,5yearly,2095,28.9911714700364
1503,estimates,female,5yearly,Regi,High-income countries
1503,estimates,male,5yearly,Regi,High-income countries
1503,medium_variant,female,5yearly,Regi,High-income countries
1503,medium_variant,male,5yearly,Regi,High-income countries
