country,variant,freq,year,populationgrowthrate
52,estimates,5yearly,1950,1.469
52,estimates,5yearly,1955,0.337
52,estimates,5yearly,1960,0.381
52,estimates,5yearly,1965,0.293
52,estimates,5yearly,1970,0.593
52,estimates,5yearly,1975,0.495
52,estimates,5yearly,1980,0.294
52,estimates,5yearly,1985,0.344
52,estimates,5yearly,1990,0.349
52,estimates,5yearly,1995,0.365
52,estimates,5yearly,2000,0.307
52,estimates,5yearly,2005,0.401
52,estimates,5yearly,2010,0.33
52,constant_fertility,5yearly,2015,0.224
52,constant_mortality,5yearly,2015,0.179
52,high_variant,5yearly,2015,0.395
52,instant_replacement,5yearly,2015,0.409
52,low_variant,5yearly,2015,0.073
52,medium_variant,5yearly,2015,0.235
52,momentum,5yearly,2015,0.218
52,no_change,5yearly,2015,0.168
52,zero_migration,5yearly,2015,0.095
52,constant_fertility,5yearly,2020,0.12
52,constant_mortality,5yearly,2020,0.03
52,high_variant,5yearly,2020,0.382
52,instant_replacement,5yearly,2020,0.297
52,low_variant,5yearly,2020,-0.116
52,medium_variant,5yearly,2020,0.137
52,momentum,5yearly,2020,0.157
52,no_change,5yearly,2020,0.013
52,zero_migration,5yearly,2020,0.087
52,constant_fertility,5yearly,2025,0.015
52,constant_mortality,5yearly,2025,-0.121
52,high_variant,5yearly,2025,0.328
52,instant_replacement,5yearly,2025,0.183
52,low_variant,5yearly,2025,-0.279
52,medium_variant,5yearly,2025,0.033
52,momentum,5yearly,2025,0.087
52,no_change,5yearly,2025,-0.139
52,zero_migration,5yearly,2025,0.061
52,constant_fertility,5yearly,2030,-0.087
52,constant_mortality,5yearly,2030,-0.262
52,high_variant,5yearly,2030,0.226
52,instant_replacement,5yearly,2030,0.082
52,low_variant,5yearly,2030,-0.384
52,medium_variant,5yearly,2030,-0.067
52,momentum,5yearly,2030,0.006
52,no_change,5yearly,2030,-0.283
52,zero_migration,5yearly,2030,0.015
52,constant_fertility,5yearly,2035,-0.18
52,constant_mortality,5yearly,2035,-0.376
52,high_variant,5yearly,2035,0.154
52,instant_replacement,5yearly,2035,0.007
52,low_variant,5yearly,2035,-0.489
52,medium_variant,5yearly,2035,-0.153
52,momentum,5yearly,2035,-0.072
52,no_change,5yearly,2035,-0.404
52,zero_migration,5yearly,2035,-0.05
52,constant_fertility,5yearly,2040,-0.249
52,constant_mortality,5yearly,2040,-0.447
52,high_variant,5yearly,2040,0.137
52,instant_replacement,5yearly,2040,-0.022
52,low_variant,5yearly,2040,-0.589
52,medium_variant,5yearly,2040,-0.213
52,momentum,5yearly,2040,-0.12
52,no_change,5yearly,2040,-0.485
52,zero_migration,5yearly,2040,-0.117
52,constant_fertility,5yearly,2045,-0.289
52,constant_mortality,5yearly,2045,-0.474
52,high_variant,5yearly,2045,0.177
52,instant_replacement,5yearly,2045,-0.009
52,low_variant,5yearly,2045,-0.688
52,medium_variant,5yearly,2045,-0.247
52,momentum,5yearly,2045,-0.12
52,no_change,5yearly,2045,-0.52
52,zero_migration,5yearly,2045,-0.169
52,constant_fertility,5yearly,2050,-0.301
52,constant_mortality,5yearly,2050,-0.465
52,high_variant,5yearly,2050,0.25
52,instant_replacement,5yearly,2050,0.02
52,low_variant,5yearly,2050,-0.769
52,medium_variant,5yearly,2050,-0.253
52,momentum,5yearly,2050,-0.092
52,no_change,5yearly,2050,-0.518
52,zero_migration,5yearly,2050,-0.189
52,constant_fertility,5yearly,2055,-0.29
52,constant_mortality,5yearly,2055,-0.441
52,high_variant,5yearly,2055,0.318
52,instant_replacement,5yearly,2055,0.047
52,low_variant,5yearly,2055,-0.817
52,medium_variant,5yearly,2055,-0.237
52,momentum,5yearly,2055,-0.064
52,no_change,5yearly,2055,-0.499
52,zero_migration,5yearly,2055,-0.183
52,constant_fertility,5yearly,2060,-0.269
52,constant_mortality,5yearly,2060,-0.412
52,high_variant,5yearly,2060,0.367
52,instant_replacement,5yearly,2060,0.073
52,low_variant,5yearly,2060,-0.833
52,medium_variant,5yearly,2060,-0.21
52,momentum,5yearly,2060,-0.044
52,no_change,5yearly,2060,-0.478
52,zero_migration,5yearly,2060,-0.167
52,constant_fertility,5yearly,2065,-0.251
52,constant_mortality,5yearly,2065,-0.389
52,high_variant,5yearly,2065,0.405
52,instant_replacement,5yearly,2065,0.103
52,low_variant,5yearly,2065,-0.845
52,medium_variant,5yearly,2065,-0.186
52,momentum,5yearly,2065,-0.028
52,no_change,5yearly,2065,-0.463
52,zero_migration,5yearly,2065,-0.157
52,constant_fertility,5yearly,2070,-0.24
52,constant_mortality,5yearly,2070,-0.373
52,high_variant,5yearly,2070,0.447
52,instant_replacement,5yearly,2070,0.136
52,low_variant,5yearly,2070,-0.869
52,medium_variant,5yearly,2070,-0.168
52,momentum,5yearly,2070,-0.014
52,no_change,5yearly,2070,-0.455
52,zero_migration,5yearly,2070,-0.158
52,constant_fertility,5yearly,2075,-0.238
52,constant_mortality,5yearly,2075,-0.364
52,high_variant,5yearly,2075,0.494
52,instant_replacement,5yearly,2075,0.166
52,low_variant,5yearly,2075,-0.914
52,medium_variant,5yearly,2075,-0.159
52,momentum,5yearly,2075,-0.003
52,no_change,5yearly,2075,-0.455
52,zero_migration,5yearly,2075,-0.169
52,constant_fertility,5yearly,2080,-0.244
52,constant_mortality,5yearly,2080,-0.362
52,high_variant,5yearly,2080,0.535
52,instant_replacement,5yearly,2080,0.185
52,low_variant,5yearly,2080,-0.977
52,medium_variant,5yearly,2080,-0.16
52,momentum,5yearly,2080,0.003
52,no_change,5yearly,2080,-0.46
52,zero_migration,5yearly,2080,-0.189
52,constant_fertility,5yearly,2085,-0.254
52,constant_mortality,5yearly,2085,-0.363
52,high_variant,5yearly,2085,0.562
52,instant_replacement,5yearly,2085,0.19
52,low_variant,5yearly,2085,-1.044
52,medium_variant,5yearly,2085,-0.164
52,momentum,5yearly,2085,0.006
52,no_change,5yearly,2085,-0.466
52,zero_migration,5yearly,2085,-0.206
52,constant_fertility,5yearly,2090,-0.266
52,constant_mortality,5yearly,2090,-0.362
52,high_variant,5yearly,2090,0.572
52,instant_replacement,5yearly,2090,0.183
52,low_variant,5yearly,2090,-1.105
52,medium_variant,5yearly,2090,-0.171
52,momentum,5yearly,2090,0.005
52,no_change,5yearly,2090,-0.47
52,zero_migration,5yearly,2090,-0.22
52,constant_fertility,5yearly,2095,-0.275
52,constant_mortality,5yearly,2095,-0.359
52,high_variant,5yearly,2095,0.571
52,instant_replacement,5yearly,2095,0.173
52,low_variant,5yearly,2095,-1.146
52,medium_variant,5yearly,2095,-0.174
52,momentum,5yearly,2095,0.001
52,no_change,5yearly,2095,-0.471
52,zero_migration,5yearly,2095,-0.223
