country,variant,freq,year,populationgrowthrate
450,estimates,5yearly,1950,2.135
450,estimates,5yearly,1955,2.308
450,estimates,5yearly,1960,2.468
450,estimates,5yearly,1965,2.619
450,estimates,5yearly,1970,2.777
450,estimates,5yearly,1975,2.858
450,estimates,5yearly,1980,2.874
450,estimates,5yearly,1985,2.839
450,estimates,5yearly,1990,3
450,estimates,5yearly,1995,3.141
450,estimates,5yearly,2000,3.02
450,estimates,5yearly,2005,2.856
450,estimates,5yearly,2010,2.721
450,constant_fertility,5yearly,2015,2.863
450,constant_mortality,5yearly,2015,2.585
450,high_variant,5yearly,2015,2.846
450,instant_replacement,5yearly,2015,1.239
450,low_variant,5yearly,2015,2.485
450,medium_variant,5yearly,2015,2.667
450,momentum,5yearly,2015,1.21
450,no_change,5yearly,2015,2.78
450,zero_migration,5yearly,2015,2.673
450,constant_fertility,5yearly,2020,2.932
450,constant_mortality,5yearly,2020,2.433
450,high_variant,5yearly,2020,2.848
450,instant_replacement,5yearly,2020,1.388
450,low_variant,5yearly,2020,2.299
450,medium_variant,5yearly,2020,2.578
450,momentum,5yearly,2020,1.332
450,no_change,5yearly,2020,2.784
450,zero_migration,5yearly,2020,2.583
450,constant_fertility,5yearly,2025,2.915
450,constant_mortality,5yearly,2025,2.254
450,high_variant,5yearly,2025,2.756
450,instant_replacement,5yearly,2025,1.483
450,low_variant,5yearly,2025,2.109
450,medium_variant,5yearly,2025,2.443
450,momentum,5yearly,2025,1.398
450,no_change,5yearly,2025,2.722
450,zero_migration,5yearly,2025,2.447
450,constant_fertility,5yearly,2030,2.863
450,constant_mortality,5yearly,2030,2.059
450,high_variant,5yearly,2030,2.573
450,instant_replacement,5yearly,2030,1.462
450,low_variant,5yearly,2030,1.964
450,medium_variant,5yearly,2030,2.281
450,momentum,5yearly,2030,1.348
450,no_change,5yearly,2030,2.636
450,zero_migration,5yearly,2030,2.285
450,constant_fertility,5yearly,2035,2.831
450,constant_mortality,5yearly,2035,1.875
450,high_variant,5yearly,2035,2.434
450,instant_replacement,5yearly,2035,1.292
450,low_variant,5yearly,2035,1.796
450,medium_variant,5yearly,2035,2.127
450,momentum,5yearly,2035,1.151
450,no_change,5yearly,2035,2.574
450,zero_migration,5yearly,2035,2.13
450,constant_fertility,5yearly,2040,2.83
450,constant_mortality,5yearly,2040,1.711
450,high_variant,5yearly,2040,2.341
450,instant_replacement,5yearly,2040,1.052
450,low_variant,5yearly,2040,1.621
450,medium_variant,5yearly,2040,1.991
450,momentum,5yearly,2040,0.883
450,no_change,5yearly,2040,2.546
450,zero_migration,5yearly,2040,1.995
450,constant_fertility,5yearly,2045,2.838
450,constant_mortality,5yearly,2045,1.558
450,high_variant,5yearly,2045,2.261
450,instant_replacement,5yearly,2045,0.862
450,low_variant,5yearly,2045,1.448
450,medium_variant,5yearly,2045,1.865
450,momentum,5yearly,2045,0.672
450,no_change,5yearly,2045,2.532
450,zero_migration,5yearly,2045,1.868
450,constant_fertility,5yearly,2050,2.838
450,constant_mortality,5yearly,2050,1.409
450,high_variant,5yearly,2050,2.165
450,instant_replacement,5yearly,2050,0.769
450,low_variant,5yearly,2050,1.286
450,medium_variant,5yearly,2050,1.738
450,momentum,5yearly,2050,0.563
450,no_change,5yearly,2050,2.517
450,zero_migration,5yearly,2050,1.74
450,constant_fertility,5yearly,2055,2.832
450,constant_mortality,5yearly,2055,1.256
450,high_variant,5yearly,2055,2.048
450,instant_replacement,5yearly,2055,0.713
450,low_variant,5yearly,2055,1.133
450,medium_variant,5yearly,2055,1.606
450,momentum,5yearly,2055,0.493
450,no_change,5yearly,2055,2.498
450,zero_migration,5yearly,2055,1.608
450,constant_fertility,5yearly,2060,2.827
450,constant_mortality,5yearly,2060,1.107
450,high_variant,5yearly,2060,1.931
450,instant_replacement,5yearly,2060,0.637
450,low_variant,5yearly,2060,0.988
450,medium_variant,5yearly,2060,1.478
450,momentum,5yearly,2060,0.398
450,no_change,5yearly,2060,2.48
450,zero_migration,5yearly,2060,1.48
450,constant_fertility,5yearly,2065,2.825
450,constant_mortality,5yearly,2065,0.962
450,high_variant,5yearly,2065,1.827
450,instant_replacement,5yearly,2065,0.523
450,low_variant,5yearly,2065,0.843
450,medium_variant,5yearly,2065,1.355
450,momentum,5yearly,2065,0.265
450,no_change,5yearly,2065,2.469
450,zero_migration,5yearly,2065,1.357
450,constant_fertility,5yearly,2070,2.828
450,constant_mortality,5yearly,2070,0.821
450,high_variant,5yearly,2070,1.733
450,instant_replacement,5yearly,2070,0.398
450,low_variant,5yearly,2070,0.695
450,medium_variant,5yearly,2070,1.236
450,momentum,5yearly,2070,0.124
450,no_change,5yearly,2070,2.464
450,zero_migration,5yearly,2070,1.237
450,constant_fertility,5yearly,2075,2.832
450,constant_mortality,5yearly,2075,0.689
450,high_variant,5yearly,2075,1.645
450,instant_replacement,5yearly,2075,0.293
450,low_variant,5yearly,2075,0.552
450,medium_variant,5yearly,2075,1.124
450,momentum,5yearly,2075,0.018
450,no_change,5yearly,2075,2.463
450,zero_migration,5yearly,2075,1.125
450,constant_fertility,5yearly,2080,2.836
450,constant_mortality,5yearly,2080,0.562
450,high_variant,5yearly,2080,1.555
450,instant_replacement,5yearly,2080,0.222
450,low_variant,5yearly,2080,0.415
450,medium_variant,5yearly,2080,1.014
450,momentum,5yearly,2080,-0.03
450,no_change,5yearly,2080,2.464
450,zero_migration,5yearly,2080,1.015
450,constant_fertility,5yearly,2085,2.841
450,constant_mortality,5yearly,2085,0.441
450,high_variant,5yearly,2085,1.464
450,instant_replacement,5yearly,2085,0.182
450,low_variant,5yearly,2085,0.286
450,medium_variant,5yearly,2085,0.909
450,momentum,5yearly,2085,-0.029
450,no_change,5yearly,2085,2.465
450,zero_migration,5yearly,2085,0.91
450,constant_fertility,5yearly,2090,2.845
450,constant_mortality,5yearly,2090,0.328
450,high_variant,5yearly,2090,1.379
450,instant_replacement,5yearly,2090,0.159
450,low_variant,5yearly,2090,0.167
450,medium_variant,5yearly,2090,0.812
450,momentum,5yearly,2090,-0.006
450,no_change,5yearly,2090,2.465
450,zero_migration,5yearly,2090,0.813
450,constant_fertility,5yearly,2095,2.849
450,constant_mortality,5yearly,2095,0.216
450,high_variant,5yearly,2095,1.298
450,instant_replacement,5yearly,2095,0.157
450,low_variant,5yearly,2095,0.055
450,medium_variant,5yearly,2095,0.719
450,momentum,5yearly,2095,0.013
450,no_change,5yearly,2095,2.464
450,zero_migration,5yearly,2095,0.72
