country,variant,freq,year,populationgrowthrate
191,estimates,5yearly,1950,0.914
191,estimates,5yearly,1955,0.789
191,estimates,5yearly,1960,0.64
191,estimates,5yearly,1965,0.43
191,estimates,5yearly,1970,0.349
191,estimates,5yearly,1975,0.428
191,estimates,5yearly,1980,0.507
191,estimates,5yearly,1985,0.254
191,estimates,5yearly,1990,-0.68
191,estimates,5yearly,1995,-0.835
191,estimates,5yearly,2000,-0.227
191,estimates,5yearly,2005,-0.229
191,estimates,5yearly,2010,-0.43
191,constant_fertility,5yearly,2015,-0.558
191,constant_mortality,5yearly,2015,-0.657
191,high_variant,5yearly,2015,-0.418
191,instant_replacement,5yearly,2015,-0.182
191,low_variant,5yearly,2015,-0.733
191,medium_variant,5yearly,2015,-0.575
191,momentum,5yearly,2015,-0.056
191,no_change,5yearly,2015,-0.639
191,zero_migration,5yearly,2015,-0.372
191,constant_fertility,5yearly,2020,-0.551
191,constant_mortality,5yearly,2020,-0.701
191,high_variant,5yearly,2020,-0.317
191,instant_replacement,5yearly,2020,-0.185
191,low_variant,5yearly,2020,-0.803
191,medium_variant,5yearly,2020,-0.557
191,momentum,5yearly,2020,-0.185
191,no_change,5yearly,2020,-0.695
191,zero_migration,5yearly,2020,-0.427
191,constant_fertility,5yearly,2025,-0.559
191,constant_mortality,5yearly,2025,-0.735
191,high_variant,5yearly,2025,-0.256
191,instant_replacement,5yearly,2025,-0.206
191,low_variant,5yearly,2025,-0.845
191,medium_variant,5yearly,2025,-0.542
191,momentum,5yearly,2025,-0.295
191,no_change,5yearly,2025,-0.752
191,zero_migration,5yearly,2025,-0.462
191,constant_fertility,5yearly,2030,-0.581
191,constant_mortality,5yearly,2030,-0.785
191,high_variant,5yearly,2030,-0.267
191,instant_replacement,5yearly,2030,-0.235
191,low_variant,5yearly,2030,-0.857
191,medium_variant,5yearly,2030,-0.55
191,momentum,5yearly,2030,-0.39
191,no_change,5yearly,2030,-0.817
191,zero_migration,5yearly,2030,-0.501
191,constant_fertility,5yearly,2035,-0.63
191,constant_mortality,5yearly,2035,-0.847
191,high_variant,5yearly,2035,-0.286
191,instant_replacement,5yearly,2035,-0.262
191,low_variant,5yearly,2035,-0.906
191,medium_variant,5yearly,2035,-0.581
191,momentum,5yearly,2035,-0.446
191,no_change,5yearly,2035,-0.898
191,zero_migration,5yearly,2035,-0.538
191,constant_fertility,5yearly,2040,-0.679
191,constant_mortality,5yearly,2040,-0.884
191,high_variant,5yearly,2040,-0.272
191,instant_replacement,5yearly,2040,-0.228
191,low_variant,5yearly,2040,-0.966
191,medium_variant,5yearly,2040,-0.605
191,momentum,5yearly,2040,-0.42
191,no_change,5yearly,2040,-0.963
191,zero_migration,5yearly,2040,-0.566
191,constant_fertility,5yearly,2045,-0.727
191,constant_mortality,5yearly,2045,-0.912
191,high_variant,5yearly,2045,-0.223
191,instant_replacement,5yearly,2045,-0.139
191,low_variant,5yearly,2045,-1.054
191,medium_variant,5yearly,2045,-0.631
191,momentum,5yearly,2045,-0.318
191,no_change,5yearly,2045,-1.017
191,zero_migration,5yearly,2045,-0.59
191,constant_fertility,5yearly,2050,-0.77
191,constant_mortality,5yearly,2050,-0.938
191,high_variant,5yearly,2050,-0.158
191,instant_replacement,5yearly,2050,-0.069
191,low_variant,5yearly,2050,-1.16
191,medium_variant,5yearly,2050,-0.657
191,momentum,5yearly,2050,-0.224
191,no_change,5yearly,2050,-1.064
191,zero_migration,5yearly,2050,-0.612
191,constant_fertility,5yearly,2055,-0.813
191,constant_mortality,5yearly,2055,-0.955
191,high_variant,5yearly,2055,-0.111
191,instant_replacement,5yearly,2055,-0.07
191,low_variant,5yearly,2055,-1.259
191,medium_variant,5yearly,2055,-0.679
191,momentum,5yearly,2055,-0.206
191,no_change,5yearly,2055,-1.107
191,zero_migration,5yearly,2055,-0.631
191,constant_fertility,5yearly,2060,-0.852
191,constant_mortality,5yearly,2060,-0.954
191,high_variant,5yearly,2060,-0.086
191,instant_replacement,5yearly,2060,-0.1
191,low_variant,5yearly,2060,-1.337
191,medium_variant,5yearly,2060,-0.692
191,momentum,5yearly,2060,-0.222
191,no_change,5yearly,2060,-1.14
191,zero_migration,5yearly,2060,-0.648
191,constant_fertility,5yearly,2065,-0.888
191,constant_mortality,5yearly,2065,-0.927
191,high_variant,5yearly,2065,-0.063
191,instant_replacement,5yearly,2065,-0.104
191,low_variant,5yearly,2065,-1.402
191,medium_variant,5yearly,2065,-0.696
191,momentum,5yearly,2065,-0.21
191,no_change,5yearly,2065,-1.152
191,zero_migration,5yearly,2065,-0.66
191,constant_fertility,5yearly,2070,-0.914
191,constant_mortality,5yearly,2070,-0.876
191,high_variant,5yearly,2070,-0.017
191,instant_replacement,5yearly,2070,-0.062
191,low_variant,5yearly,2070,-1.459
191,medium_variant,5yearly,2070,-0.685
191,momentum,5yearly,2070,-0.146
191,no_change,5yearly,2070,-1.146
191,zero_migration,5yearly,2070,-0.66
191,constant_fertility,5yearly,2075,-0.923
191,constant_mortality,5yearly,2075,-0.818
191,high_variant,5yearly,2075,0.062
191,instant_replacement,5yearly,2075,0.019
