country,variant,freq,year,populationgrowthrate
72,estimates,5yearly,1950,2.597
72,estimates,5yearly,1955,2.207
72,estimates,5yearly,1960,2.594
72,estimates,5yearly,1965,3.051
72,estimates,5yearly,1970,3.433
72,estimates,5yearly,1975,3.85
72,estimates,5yearly,1980,3.441
72,estimates,5yearly,1985,2.947
72,estimates,5yearly,1990,2.599
72,estimates,5yearly,1995,1.933
72,estimates,5yearly,2000,1.424
72,estimates,5yearly,2005,1.644
72,estimates,5yearly,2010,1.842
72,constant_fertility,5yearly,2015,1.963
72,constant_mortality,5yearly,2015,1.557
72,high_variant,5yearly,2015,1.987
72,instant_replacement,5yearly,2015,1.401
72,low_variant,5yearly,2015,1.587
72,medium_variant,5yearly,2015,1.788
72,momentum,5yearly,2015,1.102
72,no_change,5yearly,2015,1.732
72,zero_migration,5yearly,2015,1.653
72,constant_fertility,5yearly,2020,1.872
72,constant_mortality,5yearly,2020,1.279
72,high_variant,5yearly,2020,1.87
72,instant_replacement,5yearly,2020,1.349
72,low_variant,5yearly,2020,1.279
72,medium_variant,5yearly,2020,1.58
72,momentum,5yearly,2020,0.995
72,no_change,5yearly,2020,1.574
72,zero_migration,5yearly,2020,1.449
72,constant_fertility,5yearly,2025,1.746
72,constant_mortality,5yearly,2025,1.04
72,high_variant,5yearly,2025,1.707
72,instant_replacement,5yearly,2025,1.259
72,low_variant,5yearly,2025,1.021
72,medium_variant,5yearly,2025,1.375
72,momentum,5yearly,2025,0.878
72,no_change,5yearly,2025,1.416
72,zero_migration,5yearly,2025,1.25
72,constant_fertility,5yearly,2030,1.64
72,constant_mortality,5yearly,2030,0.85
72,high_variant,5yearly,2030,1.514
72,instant_replacement,5yearly,2030,1.175
72,low_variant,5yearly,2030,0.869
72,medium_variant,5yearly,2030,1.207
72,momentum,5yearly,2030,0.78
72,no_change,5yearly,2030,1.297
72,zero_migration,5yearly,2030,1.089
72,constant_fertility,5yearly,2035,1.567
72,constant_mortality,5yearly,2035,0.692
72,high_variant,5yearly,2035,1.381
72,instant_replacement,5yearly,2035,1.068
72,low_variant,5yearly,2035,0.721
72,medium_variant,5yearly,2035,1.067
72,momentum,5yearly,2035,0.668
72,no_change,5yearly,2035,1.215
72,zero_migration,5yearly,2035,0.956
72,constant_fertility,5yearly,2040,1.51
72,constant_mortality,5yearly,2040,0.54
72,high_variant,5yearly,2040,1.287
72,instant_replacement,5yearly,2040,0.932
72,low_variant,5yearly,2040,0.558
72,medium_variant,5yearly,2040,0.936
72,momentum,5yearly,2040,0.529
