country,variant,freq,year,populationgrowthrate
400,estimates,5yearly,1950,6.998
400,estimates,5yearly,1955,6.224
400,estimates,5yearly,1960,4.587
400,estimates,5yearly,1965,7.65
400,estimates,5yearly,1970,3.649
400,estimates,5yearly,1975,2.813
400,estimates,5yearly,1980,3.971
400,estimates,5yearly,1985,4.132
400,estimates,5yearly,1990,5.004
400,estimates,5yearly,1995,2.194
400,estimates,5yearly,2000,2.262
400,estimates,5yearly,2005,4.574
400,estimates,5yearly,2010,4.863
400,constant_fertility,5yearly,2015,2.412
400,constant_mortality,5yearly,2015,2.148
400,high_variant,5yearly,2015,2.351
400,instant_replacement,5yearly,2015,1.31
400,low_variant,5yearly,2015,1.986
400,medium_variant,5yearly,2015,2.169
400,momentum,5yearly,2015,1.295
400,no_change,5yearly,2015,2.39
400,zero_migration,5yearly,2015,2.169
400,constant_fertility,5yearly,2020,1.202
400,constant_mortality,5yearly,2020,0.73
400,high_variant,5yearly,2020,1.059
400,instant_replacement,5yearly,2020,0.098
400,low_variant,5yearly,2020,0.475
400,medium_variant,5yearly,2020,0.772
400,momentum,5yearly,2020,1.299
400,no_change,5yearly,2020,1.159
400,zero_migration,5yearly,2020,1.936
400,constant_fertility,5yearly,2025,1.488
400,constant_mortality,5yearly,2025,0.883
400,high_variant,5yearly,2025,1.277
400,instant_replacement,5yearly,2025,0.468
400,low_variant,5yearly,2025,0.585
400,medium_variant,5yearly,2025,0.942
400,momentum,5yearly,2025,1.29
400,no_change,5yearly,2025,1.429
400,zero_migration,5yearly,2025,1.748
400,constant_fertility,5yearly,2030,1.864
400,constant_mortality,5yearly,2030,1.176
400,high_variant,5yearly,2030,1.555
400,instant_replacement,5yearly,2030,0.958
400,low_variant,5yearly,2030,0.92
400,medium_variant,5yearly,2030,1.252
400,momentum,5yearly,2030,1.257
400,no_change,5yearly,2030,1.791
400,zero_migration,5yearly,2030,1.591
400,constant_fertility,5yearly,2035,2.05
400,constant_mortality,5yearly,2035,1.273
400,high_variant,5yearly,2035,1.663
400,instant_replacement,5yearly,2035,1.154
400,low_variant,5yearly,2035,1.043
400,medium_variant,5yearly,2035,1.369
400,momentum,5yearly,2035,1.147
400,no_change,5yearly,2035,1.962
400,zero_migration,5yearly,2035,1.442
400,constant_fertility,5yearly,2040,2.014
400,constant_mortality,5yearly,2040,1.09
400,high_variant,5yearly,2040,1.541
400,instant_replacement,5yearly,2040,0.938
400,low_variant,5yearly,2040,0.852
400,medium_variant,5yearly,2040,1.21
400,momentum,5yearly,2040,0.921
400,no_change,5yearly,2040,1.908
400,zero_migration,5yearly,2040,1.276
400,constant_fertility,5yearly,2045,1.985
400,constant_mortality,5yearly,2045,0.894
400,high_variant,5yearly,2045,1.426
400,instant_replacement,5yearly,2045,0.679
400,low_variant,5yearly,2045,0.628
