country,variant,freq,year,populationgrowthrate
666,estimates,5yearly,1950,0.658
666,estimates,5yearly,1955,0.801
666,estimates,5yearly,1960,0.703
666,estimates,5yearly,1965,1.373
666,estimates,5yearly,1970,1.503
666,estimates,5yearly,1975,0.391
666,estimates,5yearly,1980,0.357
666,estimates,5yearly,1985,0.556
666,estimates,5yearly,1990,0.07
666,estimates,5yearly,1995,-0.095
666,estimates,5yearly,2000,-0.038
666,estimates,5yearly,2005,0.048
666,estimates,5yearly,2010,0.045
666,constant_fertility,5yearly,2015,0.44
666,constant_mortality,5yearly,2015,0.341
666,high_variant,5yearly,2015,0.555
666,instant_replacement,5yearly,2015,0.391
666,low_variant,5yearly,2015,0.215
666,medium_variant,5yearly,2015,0.381
666,momentum,5yearly,2015,0.85
666,no_change,5yearly,2015,0.397
666,zero_migration,5yearly,2015,0.877
666,constant_fertility,5yearly,2020,0.862
666,constant_mortality,5yearly,2020,0.667
666,high_variant,5yearly,2020,1.022
666,instant_replacement,5yearly,2020,0.807
666,low_variant,5yearly,2020,0.503
666,medium_variant,5yearly,2020,0.765
666,momentum,5yearly,2020,0.721
666,no_change,5yearly,2020,0.762
666,zero_migration,5yearly,2020,0.776
666,constant_fertility,5yearly,2025,0.783
666,constant_mortality,5yearly,2025,0.528
666,high_variant,5yearly,2025,0.97
666,instant_replacement,5yearly,2025,0.738
666,low_variant,5yearly,2025,0.341
666,medium_variant,5yearly,2025,0.662
666,momentum,5yearly,2025,0.605
666,no_change,5yearly,2025,0.644
666,zero_migration,5yearly,2025,0.665
666,constant_fertility,5yearly,2030,0.671
666,constant_mortality,5yearly,2030,0.379
666,high_variant,5yearly,2030,0.828
666,instant_replacement,5yearly,2030,0.637
666,low_variant,5yearly,2030,0.219
666,medium_variant,5yearly,2030,0.539
666,momentum,5yearly,2030,0.479
666,no_change,5yearly,2030,0.516
666,zero_migration,5yearly,2030,0.539
666,constant_fertility,5yearly,2035,0.555
666,constant_mortality,5yearly,2035,0.227
666,high_variant,5yearly,2035,0.684
666,instant_replacement,5yearly,2035,0.514
666,low_variant,5yearly,2035,0.089
666,medium_variant,5yearly,2035,0.403
666,momentum,5yearly,2035,0.351
666,no_change,5yearly,2035,0.382
666,zero_migration,5yearly,2035,0.404
666,constant_fertility,5yearly,2040,0.453
666,constant_mortality,5yearly,2040,0.088
666,high_variant,5yearly,2040,0.586
666,instant_replacement,5yearly,2040,0.394
666,low_variant,5yearly,2040,-0.068
666,medium_variant,5yearly,2040,0.27
666,momentum,5yearly,2040,0.245
666,no_change,5yearly,2040,0.287
666,zero_migration,5yearly,2040,0.284
666,constant_fertility,5yearly,2045,0.394
666,constant_mortality,5yearly,2045,-0.011
666,high_variant,5yearly,2045,0.552
666,instant_replacement,5yearly,2045,0.313
666,low_variant,5yearly,2045,-0.216
666,medium_variant,5yearly,2045,0.174
666,momentum,5yearly,2045,0.159
666,no_change,5yearly,2045,0.223
666,zero_migration,5yearly,2045,0.18
666,constant_fertility,5yearly,2050,0.358
666,constant_mortality,5yearly,2050,-0.083
666,high_variant,5yearly,2050,0.561
666,instant_replacement,5yearly,2050,0.267
666,low_variant,5yearly,2050,-0.359
666,medium_variant,5yearly,2050,0.105
666,momentum,5yearly,2050,0.107
666,no_change,5yearly,2050,0.181
666,zero_migration,5yearly,2050,0.108
666,constant_fertility,5yearly,2055,0.317
666,constant_mortality,5yearly,2055,-0.126
666,high_variant,5yearly,2055,0.548
666,instant_replacement,5yearly,2055,0.232
666,low_variant,5yearly,2055,-0.481
666,medium_variant,5yearly,2055,0.038
666,momentum,5yearly,2055,0.085
666,no_change,5yearly,2055,0.171
666,zero_migration,5yearly,2055,0.055
666,constant_fertility,5yearly,2060,0.307
666,constant_mortality,5yearly,2060,-0.179
666,high_variant,5yearly,2060,0.538
666,instant_replacement,5yearly,2060,0.227
666,low_variant,5yearly,2060,-0.541
666,medium_variant,5yearly,2060,0.011
666,momentum,5yearly,2060,0.066
666,no_change,5yearly,2060,0.141
666,zero_migration,5yearly,2060,0.01
666,constant_fertility,5yearly,2065,0.278
666,constant_mortality,5yearly,2065,-0.216
666,high_variant,5yearly,2065,0.493
666,instant_replacement,5yearly,2065,0.187
666,low_variant,5yearly,2065,-0.63
666,medium_variant,5yearly,2065,-0.043
666,momentum,5yearly,2065,0.061
666,no_change,5yearly,2065,0.132
666,zero_migration,5yearly,2065,-0.039
666,constant_fertility,5yearly,2070,0.277
666,constant_mortality,5yearly,2070,-0.269
666,high_variant,5yearly,2070,0.481
666,instant_replacement,5yearly,2070,0.173
666,low_variant,5yearly,2070,-0.691
666,medium_variant,5yearly,2070,-0.076
666,momentum,5yearly,2070,0.032
666,no_change,5yearly,2070,0.115
666,zero_migration,5yearly,2070,-0.074
666,constant_fertility,5yearly,2075,0.266
666,constant_mortality,5yearly,2075,-0.315
666,high_variant,5yearly,2075,0.493
666,instant_replacement,5yearly,2075,0.144
666,low_variant,5yearly,2075,-0.774
666,medium_variant,5yearly,2075,-0.111
666,momentum,5yearly,2075,0.016
666,no_change,5yearly,2075,0.112
666,zero_migration,5yearly,2075,-0.108
666,constant_fertility,5yearly,2080,0.267
666,constant_mortality,5yearly,2080,-0.344
666,high_variant,5yearly,2080,0.516
666,instant_replacement,5yearly,2080,0.141
666,low_variant,5yearly,2080,-0.868
666,medium_variant,5yearly,2080,-0.142
666,momentum,5yearly,2080,0.005
666,no_change,5yearly,2080,0.111
666,zero_migration,5yearly,2080,-0.146
666,constant_fertility,5yearly,2085,0.266
666,constant_mortality,5yearly,2085,-0.363
666,high_variant,5yearly,2085,0.533
666,instant_replacement,5yearly,2085,0.14
666,low_variant,5yearly,2085,-0.97
666,medium_variant,5yearly,2085,-0.16
666,momentum,5yearly,2085,0.008
666,no_change,5yearly,2085,0.113
666,zero_migration,5yearly,2085,-0.166
666,constant_fertility,5yearly,2090,0.254
666,constant_mortality,5yearly,2090,-0.366
666,high_variant,5yearly,2090,0.533
666,instant_replacement,5yearly,2090,0.129
666,low_variant,5yearly,2090,-1.061
666,medium_variant,5yearly,2090,-0.192
666,momentum,5yearly,2090,0.013
