country,variant,freq,year,populationgrowthrate
226,estimates,5yearly,1950,1.191
226,estimates,5yearly,1955,1.29
226,estimates,5yearly,1960,1.659
226,estimates,5yearly,1965,1.996
226,estimates,5yearly,1970,-3.311
226,estimates,5yearly,1975,-0.343
226,estimates,5yearly,1980,6.81
226,estimates,5yearly,1985,3.468
226,estimates,5yearly,1990,3.358
226,estimates,5yearly,1995,3.924
226,estimates,5yearly,2000,4.185
226,estimates,5yearly,2005,4.557
226,estimates,5yearly,2010,4.235
226,constant_fertility,5yearly,2015,3.832
226,constant_mortality,5yearly,2015,3.531
226,high_variant,5yearly,2015,3.742
226,instant_replacement,5yearly,2015,2.206
226,low_variant,5yearly,2015,3.431
226,medium_variant,5yearly,2015,3.587
226,momentum,5yearly,2015,0.838
226,no_change,5yearly,2015,3.774
226,zero_migration,5yearly,2015,2.234
226,constant_fertility,5yearly,2020,3.489
226,constant_mortality,5yearly,2020,2.897
226,high_variant,5yearly,2020,3.267
226,instant_replacement,5yearly,2020,1.977
226,low_variant,5yearly,2020,2.794
226,medium_variant,5yearly,2020,3.034
226,momentum,5yearly,2020,0.903
226,no_change,5yearly,2020,3.345
226,zero_migration,5yearly,2020,2.014
226,constant_fertility,5yearly,2025,3.315
226,constant_mortality,5yearly,2025,2.447
226,high_variant,5yearly,2025,2.959
226,instant_replacement,5yearly,2025,1.876
226,low_variant,5yearly,2025,2.384
226,medium_variant,5yearly,2025,2.679
226,momentum,5yearly,2025,0.98
226,no_change,5yearly,2025,3.073
226,zero_migration,5yearly,2025,1.925
226,constant_fertility,5yearly,2030,3.163
226,constant_mortality,5yearly,2030,2.037
226,high_variant,5yearly,2030,2.627
226,instant_replacement,5yearly,2030,1.673
226,low_variant,5yearly,2030,2.057
226,medium_variant,5yearly,2030,2.352
226,momentum,5yearly,2030,0.962
226,no_change,5yearly,2030,2.834
226,zero_migration,5yearly,2030,1.878
226,constant_fertility,5yearly,2035,3.177
226,constant_mortality,5yearly,2035,1.814
226,high_variant,5yearly,2035,2.488
226,instant_replacement,5yearly,2035,1.533
226,low_variant,5yearly,2035,1.881
226,medium_variant,5yearly,2035,2.194
226,momentum,5yearly,2035,0.801
226,no_change,5yearly,2035,2.78
226,zero_migration,5yearly,2035,1.803
226,constant_fertility,5yearly,2040,3.17
226,constant_mortality,5yearly,2040,1.572
226,high_variant,5yearly,2040,2.337
226,instant_replacement,5yearly,2040,1.329
226,low_variant,5yearly,2040,1.661
226,medium_variant,5yearly,2040,2.007
226,momentum,5yearly,2040,0.6
226,no_change,5yearly,2040,2.72
226,zero_migration,5yearly,2040,1.687
226,constant_fertility,5yearly,2045,3.171
226,constant_mortality,5yearly,2045,1.337
226,high_variant,5yearly,2045,2.192
226,instant_replacement,5yearly,2045,1.147
226,low_variant,5yearly,2045,1.443
226,medium_variant,5yearly,2045,1.825
226,momentum,5yearly,2045,0.406
226,no_change,5yearly,2045,2.67
226,zero_migration,5yearly,2045,1.542
226,constant_fertility,5yearly,2050,3.186
226,constant_mortality,5yearly,2050,1.139
226,high_variant,5yearly,2050,2.067
226,instant_replacement,5yearly,2050,1.031
226,low_variant,5yearly,2050,1.261
226,medium_variant,5yearly,2050,1.672
226,momentum,5yearly,2050,0.258
226,no_change,5yearly,2050,2.644
226,zero_migration,5yearly,2050,1.392
226,constant_fertility,5yearly,2055,3.187
226,constant_mortality,5yearly,2055,0.942
226,high_variant,5yearly,2055,1.928
226,instant_replacement,5yearly,2055,0.941
226,low_variant,5yearly,2055,1.079
226,medium_variant,5yearly,2055,1.513
226,momentum,5yearly,2055,0.172
226,no_change,5yearly,2055,2.616
226,zero_migration,5yearly,2055,1.253
226,constant_fertility,5yearly,2060,3.186
226,constant_mortality,5yearly,2060,0.742
226,high_variant,5yearly,2060,1.784
226,instant_replacement,5yearly,2060,0.839
226,low_variant,5yearly,2060,0.894
226,medium_variant,5yearly,2060,1.35
226,momentum,5yearly,2060,0.115
226,no_change,5yearly,2060,2.592
226,zero_migration,5yearly,2060,1.129
226,constant_fertility,5yearly,2065,3.189
226,constant_mortality,5yearly,2065,0.549
226,high_variant,5yearly,2065,1.648
226,instant_replacement,5yearly,2065,0.715
226,low_variant,5yearly,2065,0.711
226,medium_variant,5yearly,2065,1.192
226,momentum,5yearly,2065,0.067
226,no_change,5yearly,2065,2.575
226,zero_migration,5yearly,2065,1.027
226,constant_fertility,5yearly,2070,3.196
226,constant_mortality,5yearly,2070,0.369
226,high_variant,5yearly,2070,1.522
226,instant_replacement,5yearly,2070,0.583
226,low_variant,5yearly,2070,0.531
226,medium_variant,5yearly,2070,1.041
226,momentum,5yearly,2070,0.025
226,no_change,5yearly,2070,2.569
226,zero_migration,5yearly,2070,0.934
226,constant_fertility,5yearly,2075,3.207
226,constant_mortality,5yearly,2075,0.215
226,high_variant,5yearly,2075,1.413
226,instant_replacement,5yearly,2075,0.463
226,low_variant,5yearly,2075,0.364
226,medium_variant,5yearly,2075,0.906
226,momentum,5yearly,2075,-0.01
226,no_change,5yearly,2075,2.573
226,zero_migration,5yearly,2075,0.847
226,constant_fertility,5yearly,2080,3.219
226,constant_mortality,5yearly,2080,0.08
226,high_variant,5yearly,2080,1.315
226,instant_replacement,5yearly,2080,0.376
226,low_variant,5yearly,2080,0.212
226,medium_variant,5yearly,2080,0.785
226,momentum,5yearly,2080,-0.035
226,no_change,5yearly,2080,2.582
226,zero_migration,5yearly,2080,0.755
226,constant_fertility,5yearly,2085,3.233
226,constant_mortality,5yearly,2085,-0.041
226,high_variant,5yearly,2085,1.229
226,instant_replacement,5yearly,2085,0.323
226,low_variant,5yearly,2085,0.078
226,medium_variant,5yearly,2085,0.679
226,momentum,5yearly,2085,-0.046
226,no_change,5yearly,2085,2.592
226,zero_migration,5yearly,2085,0.657
226,constant_fertility,5yearly,2090,3.247
226,constant_mortality,5yearly,2090,-0.155
226,high_variant,5yearly,2090,1.151
226,instant_replacement,5yearly,2090,0.296
226,low_variant,5yearly,2090,-0.043
226,medium_variant,5yearly,2090,0.583
226,momentum,5yearly,2090,-0.033
226,no_change,5yearly,2090,2.598
226,zero_migration,5yearly,2090,0.552
226,constant_fertility,5yearly,2095,3.258
226,constant_mortality,5yearly,2095,-0.263
226,high_variant,5yearly,2095,1.077
226,instant_replacement,5yearly,2095,0.286
226,low_variant,5yearly,2095,-0.158
226,medium_variant,5yearly,2095,0.493
226,momentum,5yearly,2095,-0.003
226,no_change,5yearly,2095,2.601
226,zero_migration,5yearly,2095,0.449
