country,variant,freq,year,populationgrowthrate
624,estimates,5yearly,1950,1.439
624,estimates,5yearly,1955,1.378
624,estimates,5yearly,1960,1.14
624,estimates,5yearly,1965,1.738
624,estimates,5yearly,1970,1.79
624,estimates,5yearly,1975,0.567
624,estimates,5yearly,1980,2.323
624,estimates,5yearly,1985,2.362
624,estimates,5yearly,1990,2.326
624,estimates,5yearly,1995,1.784
624,estimates,5yearly,2000,2.1
624,estimates,5yearly,2005,2.387
624,estimates,5yearly,2010,2.585
624,constant_fertility,5yearly,2015,2.693
624,constant_mortality,5yearly,2015,2.342
624,high_variant,5yearly,2015,2.613
624,instant_replacement,5yearly,2015,0.987
624,low_variant,5yearly,2015,2.274
624,medium_variant,5yearly,2015,2.444
624,momentum,5yearly,2015,1.064
624,no_change,5yearly,2015,2.588
624,zero_migration,5yearly,2015,2.55
624,constant_fertility,5yearly,2020,2.72
624,constant_mortality,5yearly,2020,2.095
624,high_variant,5yearly,2020,2.524
624,instant_replacement,5yearly,2020,1.126
624,low_variant,5yearly,2020,2.021
624,medium_variant,5yearly,2020,2.276
624,momentum,5yearly,2020,1.172
624,no_change,5yearly,2020,2.531
624,zero_migration,5yearly,2020,2.37
624,constant_fertility,5yearly,2025,2.724
624,constant_mortality,5yearly,2025,1.878
624,high_variant,5yearly,2025,2.41
624,instant_replacement,5yearly,2025,1.21
624,low_variant,5yearly,2025,1.813
624,medium_variant,5yearly,2025,2.12
624,momentum,5yearly,2025,1.221
624,no_change,5yearly,2025,2.468
624,zero_migration,5yearly,2025,2.204
624,constant_fertility,5yearly,2030,2.74
624,constant_mortality,5yearly,2030,1.71
624,high_variant,5yearly,2030,2.28
624,instant_replacement,5yearly,2030,1.242
624,low_variant,5yearly,2030,1.708
624,medium_variant,5yearly,2030,2.005
624,momentum,5yearly,2030,1.221
624,no_change,5yearly,2030,2.427
624,zero_migration,5yearly,2030,2.081
624,constant_fertility,5yearly,2035,2.778
624,constant_mortality,5yearly,2035,1.56
624,high_variant,5yearly,2035,2.195
624,instant_replacement,5yearly,2035,1.154
624,low_variant,5yearly,2035,1.596
624,medium_variant,5yearly,2035,1.907
624,momentum,5yearly,2035,1.1
624,no_change,5yearly,2035,2.408
624,zero_migration,5yearly,2035,1.976
624,constant_fertility,5yearly,2040,2.822
624,constant_mortality,5yearly,2040,1.396
624,high_variant,5yearly,2040,2.12
624,instant_replacement,5yearly,2040,0.937
624,low_variant,5yearly,2040,1.446
624,medium_variant,5yearly,2040,1.794
624,momentum,5yearly,2040,0.855
624,no_change,5yearly,2040,2.396
624,zero_migration,5yearly,2040,1.856
624,constant_fertility,5yearly,2045,2.858
624,constant_mortality,5yearly,2045,1.214
624,high_variant,5yearly,2045,2.033
624,instant_replacement,5yearly,2045,0.715
624,low_variant,5yearly,2045,1.266
624,medium_variant,5yearly,2045,1.661
624,momentum,5yearly,2045,0.611
624,no_change,5yearly,2045,2.378
